voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Elizabeth Anne BROWN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
41,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
42,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
43,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
44,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
45,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
46,Elizabeth Anne BROWN (Grn),Tom COOK (C),skipped,skipped,skipped,skipped,skipped,4
47,Elizabeth Anne BROWN (Grn),Tom COOK (C),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
48,Elizabeth Anne BROWN (Grn),Tom COOK (C),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
49,Elizabeth Anne BROWN (Grn),Tom COOK (C),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
50,Elizabeth Anne BROWN (Grn),Tom COOK (C),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
51,Elizabeth Anne BROWN (Grn),Tom COOK (C),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),skipped,4
52,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),skipped,skipped,skipped,skipped,4
53,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,4
54,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
55,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
56,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),Iain LINTON (SNP),skipped,skipped,skipped,4
57,Elizabeth Anne BROWN (Grn),Tom COOK (C),Lillian JONES (Lab),Iain LINTON (SNP),skipped,skipped,skipped,4
58,Elizabeth Anne BROWN (Grn),Tom COOK (C),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
59,Elizabeth Anne BROWN (Grn),Tom COOK (C),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
60,Elizabeth Anne BROWN (Grn),Tom COOK (C),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
61,Elizabeth Anne BROWN (Grn),Tom COOK (C),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
62,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,skipped,4
63,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,skipped,4
64,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,skipped,4
65,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,skipped,4
66,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,skipped,4
67,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,skipped,skipped,skipped,4
68,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,skipped,skipped,skipped,4
69,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,skipped,skipped,skipped,4
70,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,skipped,skipped,skipped,4
71,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,4
72,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,4
73,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Tom COOK (C),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
74,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Tom COOK (C),Douglas REID (SNP),Iain LINTON (SNP),skipped,4
75,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Iain LINTON (SNP),Tom COOK (C),Douglas REID (SNP),skipped,4
76,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),Tom COOK (C),skipped,4
77,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),Tom COOK (C),skipped,4
78,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
79,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,4
80,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),Lillian JONES (Lab),Tom COOK (C),Douglas REID (SNP),skipped,4
81,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),Douglas REID (SNP),Lillian JONES (Lab),Tom COOK (C),skipped,4
82,Elizabeth Anne BROWN (Grn),Stef JOHNSTONE (Libtn),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
83,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
84,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
85,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
86,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
87,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
88,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
89,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
90,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
91,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
92,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
93,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
94,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),skipped,skipped,skipped,skipped,skipped,4
95,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
96,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
97,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
98,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
99,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
100,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
101,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),skipped,skipped,skipped,skipped,4
102,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,4
103,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
104,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Tom COOK (C),Douglas REID (SNP),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),skipped,4
105,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
106,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
107,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
108,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
109,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Tom COOK (C),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
110,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Tom COOK (C),Iain LINTON (SNP),Douglas REID (SNP),skipped,4
111,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Iain LINTON (SNP),skipped,skipped,skipped,4
112,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,4
113,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,4
114,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,4
115,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,4
116,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,4
117,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,4
118,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Iain LINTON (SNP),Douglas REID (SNP),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,4
119,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
120,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
121,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),skipped,skipped,skipped,4
122,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),skipped,skipped,skipped,4
123,Elizabeth Anne BROWN (Grn),Lillian JONES (Lab),Douglas REID (SNP),Iain LINTON (SNP),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,4
124,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,skipped,4
125,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,skipped,4
126,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,skipped,4
127,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,skipped,4
128,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),skipped,skipped,skipped,skipped,skipped,4
129,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Tom COOK (C),skipped,skipped,skipped,skipped,4
130,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Tom COOK (C),Stef JOHNSTONE (Libtn),Lillian JONES (Lab),Douglas REID (SNP),skipped,4
131,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Stef JOHNSTONE (Libtn),skipped,skipped,skipped,skipped,4
132,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Stef JOHNSTONE (Libtn),Douglas REID (SNP),Tom COOK (C),Lillian JONES (Lab),skipped,4
133,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Tom COOK (C),Douglas REID (SNP),skipped,4
134,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Stef JOHNSTONE (Libtn),Douglas REID (SNP),Tom COOK (C),skipped,4
135,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Douglas REID (SNP),skipped,skipped,skipped,4
136,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Douglas REID (SNP),skipped,skipped,skipped,4
137,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Douglas REID (SNP),Tom COOK (C),Stef JOHNSTONE (Libtn),skipped,4
138,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Lillian JONES (Lab),Douglas REID (SNP),Stef JOHNSTONE (Libtn),Tom COOK (C),skipped,4
139,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
140,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
141,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
142,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
143,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
144,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
145,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
146,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
147,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
148,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
149,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
150,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
151,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
152,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
153,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
154,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
155,Elizabeth Anne BROWN (Grn),Iain LINTON (SNP),Douglas REID (SNP),skipped,skipped,skipped,skipped,4
