voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,David CRICHTON Scottish National Party (SNP),Paul KELLY Scottish Labour Party,Gordon Thomas MILLER Scottish Greens - Think Global Act Local,Lindsey EVANS Scottish National Party (SNP),skipped,skipped,3
1,Paul KELLY Scottish Labour Party,David CRICHTON Scottish National Party (SNP),Gordon Thomas MILLER Scottish Greens - Think Global Act Local,skipped,skipped,skipped,3
2,Paul KELLY Scottish Labour Party,David CRICHTON Scottish National Party (SNP),Gordon Thomas MILLER Scottish Greens - Think Global Act Local,skipped,skipped,skipped,3
3,Paul KELLY Scottish Labour Party,David CRICHTON Scottish National Party (SNP),Gordon Thomas MILLER Scottish Greens - Think Global Act Local,skipped,skipped,skipped,3
4,Paul KELLY Scottish Labour Party,David CRICHTON Scottish National Party (SNP),Gordon Thomas MILLER Scottish Greens - Think Global Act Local,skipped,skipped,skipped,3
5,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
6,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
7,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
8,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
9,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
10,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
11,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
12,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
13,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
14,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
15,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
16,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
17,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
18,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
19,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
20,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
21,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
22,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
23,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
24,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
25,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
26,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
27,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
28,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
29,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
30,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
31,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
32,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
33,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
34,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
35,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
36,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
37,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
38,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
39,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
40,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
41,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
42,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
43,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
44,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
45,Megan MCCANN Scottish Labour Party,Paul KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,3
