voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,GORDON SCANLAN Scottish National Party (SNP),David JARDINE Scottish Conservative and Unionist,Douglas MCALLISTER Scottish Labour Party,MARINA SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,3
1,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
2,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
3,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
4,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
5,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
6,GORDON SCANLAN Scottish National Party (SNP),Lawrence O'NEILL Scottish Labour Party,skipped,skipped,skipped,3
7,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
8,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
9,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
10,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
11,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
12,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
13,GORDON SCANLAN Scottish National Party (SNP),Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,skipped,skipped,3
14,David JARDINE Scottish Conservative and Unionist,Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,MARINA SCANLAN Scottish National Party (SNP),GORDON SCANLAN Scottish National Party (SNP),3
15,David JARDINE Scottish Conservative and Unionist,Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,MARINA SCANLAN Scottish National Party (SNP),GORDON SCANLAN Scottish National Party (SNP),3
16,Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,MARINA SCANLAN Scottish National Party (SNP),GORDON SCANLAN Scottish National Party (SNP),David JARDINE Scottish Conservative and Unionist,3
17,Douglas MCALLISTER Scottish Labour Party,Lawrence O'NEILL Scottish Labour Party,MARINA SCANLAN Scottish National Party (SNP),GORDON SCANLAN Scottish National Party (SNP),David JARDINE Scottish Conservative and Unionist,3
