voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
1,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
2,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
3,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
4,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
5,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
6,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
7,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
8,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
9,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
10,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
11,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
12,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
13,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
14,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
15,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
16,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
17,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
18,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
19,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
20,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
21,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
22,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
23,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
24,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
25,Colin AITKEN,skipped,skipped,skipped,skipped,skipped,skipped,1
