voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (C),George MATCHETT (Lab),skipped,skipped,skipped,skipped,4
22,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (C),George MATCHETT (Lab),Craig MILLER (Lab),Cara QUINN (Grn),Tina Margaret MURPHY (SNP),Les SHARP (SNP),4
23,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (C),Cara QUINN (Grn),Les SHARP (SNP),George MATCHETT (Lab),Craig MILLER (Lab),Tina Margaret MURPHY (SNP),4
24,Thomas Joshua HARRISON (Ind),Jim HAY (LD),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4
