voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,George ALEXANDER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
