voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Rod CAVANAGH Scottish National Party (SNP),Wink THOMPSON Scottish Liberal Democrats,Ian John CAMERON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
1,David HANSEN Scottish Greens - Think Global Act Local,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Walter NEILSON Sovereignty,Wink THOMPSON Scottish Liberal Democrats,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),Richard WATT Scottish Conservative and Unionist,3
2,Rod CAVANAGH Scottish National Party (SNP),Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
3,Rod CAVANAGH Scottish National Party (SNP),Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
4,Richard WATT Scottish Conservative and Unionist,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Nicola PATRICK Scottish National Party (SNP),Wink THOMPSON Scottish Liberal Democrats,Walter NEILSON Sovereignty,David HANSEN Scottish Greens - Think Global Act Local,Rod CAVANAGH Scottish National Party (SNP),3
5,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,Walter NEILSON Sovereignty,Wink THOMPSON Scottish Liberal Democrats,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,skipped,3
6,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),Ian John CAMERON Scottish Labour Party,David HANSEN Scottish Greens - Think Global Act Local,Richard WATT Scottish Conservative and Unionist,Wink THOMPSON Scottish Liberal Democrats,George MACDONALD Scottish Labour Party,Walter NEILSON Sovereignty,3
7,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,Walter NEILSON Sovereignty,skipped,3
8,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,David HANSEN Scottish Greens - Think Global Act Local,Walter NEILSON Sovereignty,Richard WATT Scottish Conservative and Unionist,3
9,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,Walter NEILSON Sovereignty,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,Richard WATT Scottish Conservative and Unionist,3
10,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,Walter NEILSON Sovereignty,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,Richard WATT Scottish Conservative and Unionist,3
11,George MACDONALD Scottish Labour Party,Ian John CAMERON Scottish Labour Party,David HANSEN Scottish Greens - Think Global Act Local,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),skipped,skipped,skipped,3
12,David HANSEN Scottish Greens - Think Global Act Local,Rod CAVANAGH Scottish National Party (SNP),Nicola PATRICK Scottish National Party (SNP),Ian John CAMERON Scottish Labour Party,skipped,skipped,skipped,skipped,3
13,Ian John CAMERON Scottish Labour Party,George MACDONALD Scottish Labour Party,Richard WATT Scottish Conservative and Unionist,David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,3
14,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,George MACDONALD Scottish Labour Party,Ian John CAMERON Scottish Labour Party,Wink THOMPSON Scottish Liberal Democrats,Walter NEILSON Sovereignty,skipped,3
15,George MACDONALD Scottish Labour Party,David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,skipped,3
16,George MACDONALD Scottish Labour Party,David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
18,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
19,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
20,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
21,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
22,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
23,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
24,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
25,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
26,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
27,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
28,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
29,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
30,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
31,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
32,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
33,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
34,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
35,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
36,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
37,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
38,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
39,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
40,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
41,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
42,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
43,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
44,Nicola PATRICK Scottish National Party (SNP),Rod CAVANAGH Scottish National Party (SNP),David HANSEN Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
