voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
35,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
37,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
41,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
42,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
43,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
44,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
45,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
46,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
47,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
48,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
49,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
50,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
51,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
52,Frank ANGELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
