voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Jennifer Marion ADAM-MCGREGOR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
