voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Fiona CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
