voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
1,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
2,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
3,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
4,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
5,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
6,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
7,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
8,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
9,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
10,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
11,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
12,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
13,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
14,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
15,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
16,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
17,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
18,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
19,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
20,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
21,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
22,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
23,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
24,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
25,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
26,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
27,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
28,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
29,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
30,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
31,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
32,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
33,Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,4
34,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
35,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
36,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
37,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
38,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
39,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
40,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
41,Iain Maclean MACAULAY (Ind),Neil MACKAY (Ind),skipped,skipped,skipped,skipped,4
