voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Blair ANDERSON Elect a Scottish Green Councillor,Jill BROWN Glasgow Labour,Linsey WILSON Scottish National Party (SNP),Lilith JOHNSTONE Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
1,Blair ANDERSON Elect a Scottish Green Councillor,Jill BROWN Glasgow Labour,Linsey WILSON Scottish National Party (SNP),Lilith JOHNSTONE Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
2,Blair ANDERSON Elect a Scottish Green Councillor,Jill BROWN Glasgow Labour,Linsey WILSON Scottish National Party (SNP),Lilith JOHNSTONE Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
3,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
4,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
5,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
6,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
7,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
8,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
9,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
10,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
11,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
12,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
13,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
14,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
15,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
16,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
17,Blair ANDERSON Elect a Scottish Green Councillor,Linsey WILSON Scottish National Party (SNP),Kenny MCLEAN Scottish National Party (SNP),Jill BROWN Glasgow Labour,skipped,skipped,skipped,skipped,skipped,4
18,Kenny MCLEAN Scottish National Party (SNP),Linsey WILSON Scottish National Party (SNP),Blair ANDERSON Elect a Scottish Green Councillor,Udochukwu Kings NWAOKOROBIA Alba Party for independence,Nicholas MOOHAN Scottish Liberal Democrats,Jill BROWN Glasgow Labour,Lilith JOHNSTONE Glasgow Labour,Naveed ASGHAR Scottish Conservative and Unionist,Di MCMILLAN Freedom Alliance. Leave Our Children Alone,4
19,Kenny MCLEAN Scottish National Party (SNP),Linsey WILSON Scottish National Party (SNP),Blair ANDERSON Elect a Scottish Green Councillor,Udochukwu Kings NWAOKOROBIA Alba Party for independence,Nicholas MOOHAN Scottish Liberal Democrats,Jill BROWN Glasgow Labour,Lilith JOHNSTONE Glasgow Labour,Naveed ASGHAR Scottish Conservative and Unionist,Di MCMILLAN Freedom Alliance. Leave Our Children Alone,4
20,Kenny MCLEAN Scottish National Party (SNP),Linsey WILSON Scottish National Party (SNP),Blair ANDERSON Elect a Scottish Green Councillor,Udochukwu Kings NWAOKOROBIA Alba Party for independence,Nicholas MOOHAN Scottish Liberal Democrats,Jill BROWN Glasgow Labour,Lilith JOHNSTONE Glasgow Labour,Naveed ASGHAR Scottish Conservative and Unionist,Di MCMILLAN Freedom Alliance. Leave Our Children Alone,4
21,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Naveed ASGHAR Scottish Conservative and Unionist,Nicholas MOOHAN Scottish Liberal Democrats,Blair ANDERSON Elect a Scottish Green Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4
