voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
1,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
2,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
3,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
4,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
5,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
6,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
7,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
8,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
9,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
10,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
11,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
12,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
13,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
14,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
15,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
16,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
17,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
18,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
19,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
20,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
21,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
22,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
23,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
24,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
25,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
26,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
27,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
28,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
29,Craig FOTHERINGHAM (C),skipped,skipped,skipped,skipped,4
