voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Niall COLEMAN,skipped,skipped,skipped,skipped,1
1,Niall COLEMAN,skipped,skipped,skipped,skipped,1
2,Niall COLEMAN,skipped,skipped,skipped,skipped,1
3,Niall COLEMAN,skipped,skipped,skipped,skipped,1
4,Niall COLEMAN,skipped,skipped,skipped,skipped,1
5,Niall COLEMAN,skipped,skipped,skipped,skipped,1
6,Niall COLEMAN,skipped,skipped,skipped,skipped,1
7,Niall COLEMAN,skipped,skipped,skipped,skipped,1
8,Niall COLEMAN,skipped,skipped,skipped,skipped,1
9,Niall COLEMAN,skipped,skipped,skipped,skipped,1
10,Niall COLEMAN,skipped,skipped,skipped,skipped,1
11,Niall COLEMAN,skipped,skipped,skipped,skipped,1
12,Niall COLEMAN,skipped,skipped,skipped,skipped,1
13,Niall COLEMAN,skipped,skipped,skipped,skipped,1
14,Niall COLEMAN,skipped,skipped,skipped,skipped,1
15,Niall COLEMAN,skipped,skipped,skipped,skipped,1
16,Niall COLEMAN,skipped,skipped,skipped,skipped,1
17,Niall COLEMAN,skipped,skipped,skipped,skipped,1
18,Niall COLEMAN,skipped,skipped,skipped,skipped,1
19,Niall COLEMAN,skipped,skipped,skipped,skipped,1
20,Niall COLEMAN,skipped,skipped,skipped,skipped,1
21,Niall COLEMAN,skipped,skipped,skipped,skipped,1
22,Niall COLEMAN,skipped,skipped,skipped,skipped,1
23,Niall COLEMAN,skipped,skipped,skipped,skipped,1
24,Niall COLEMAN,skipped,skipped,skipped,skipped,1
25,Niall COLEMAN,skipped,skipped,skipped,skipped,1
26,Niall COLEMAN,skipped,skipped,skipped,skipped,1
27,Niall COLEMAN,skipped,skipped,skipped,skipped,1
28,Niall COLEMAN,skipped,skipped,skipped,skipped,1
29,Niall COLEMAN,skipped,skipped,skipped,skipped,1
30,Niall COLEMAN,skipped,skipped,skipped,skipped,1
31,Niall COLEMAN,skipped,skipped,skipped,skipped,1
32,Niall COLEMAN,skipped,skipped,skipped,skipped,1
33,Niall COLEMAN,skipped,skipped,skipped,skipped,1
34,Niall COLEMAN,skipped,skipped,skipped,skipped,1
35,Niall COLEMAN,skipped,skipped,skipped,skipped,1
36,Niall COLEMAN,skipped,skipped,skipped,skipped,1
37,Niall COLEMAN,skipped,skipped,skipped,skipped,1
38,Niall COLEMAN,skipped,skipped,skipped,skipped,1
39,Niall COLEMAN,skipped,skipped,skipped,skipped,1
40,Niall COLEMAN,skipped,skipped,skipped,skipped,1
41,Niall COLEMAN,skipped,skipped,skipped,skipped,1
42,Niall COLEMAN,skipped,skipped,skipped,skipped,1
43,Niall COLEMAN,skipped,skipped,skipped,skipped,1
44,Niall COLEMAN,skipped,skipped,skipped,skipped,1
45,Niall COLEMAN,skipped,skipped,skipped,skipped,1
46,Niall COLEMAN,skipped,skipped,skipped,skipped,1
47,Niall COLEMAN,skipped,skipped,skipped,skipped,1
48,Niall COLEMAN,skipped,skipped,skipped,skipped,1
49,Niall COLEMAN,skipped,skipped,skipped,skipped,1
50,Niall COLEMAN,skipped,skipped,skipped,skipped,1
51,Niall COLEMAN,skipped,skipped,skipped,skipped,1
52,Niall COLEMAN,skipped,skipped,skipped,skipped,1
53,Niall COLEMAN,skipped,skipped,skipped,skipped,1
54,Niall COLEMAN,skipped,skipped,skipped,skipped,1
55,Niall COLEMAN,skipped,skipped,skipped,skipped,1
56,Niall COLEMAN,skipped,skipped,skipped,skipped,1
57,Niall COLEMAN,skipped,skipped,skipped,skipped,1
58,Niall COLEMAN,skipped,skipped,skipped,skipped,1
59,Niall COLEMAN,skipped,skipped,skipped,skipped,1
60,Niall COLEMAN,skipped,skipped,skipped,skipped,1
61,Niall COLEMAN,skipped,skipped,skipped,skipped,1
62,Niall COLEMAN,skipped,skipped,skipped,skipped,1
63,Niall COLEMAN,skipped,skipped,skipped,skipped,1
64,Niall COLEMAN,skipped,skipped,skipped,skipped,1
65,Niall COLEMAN,skipped,skipped,skipped,skipped,1
66,Niall COLEMAN,skipped,skipped,skipped,skipped,1
67,Niall COLEMAN,skipped,skipped,skipped,skipped,1
68,Niall COLEMAN,skipped,skipped,skipped,skipped,1
69,Niall COLEMAN,skipped,skipped,skipped,skipped,1
70,Niall COLEMAN,skipped,skipped,skipped,skipped,1
71,Niall COLEMAN,skipped,skipped,skipped,skipped,1
72,Niall COLEMAN,skipped,skipped,skipped,skipped,1
73,Niall COLEMAN,skipped,skipped,skipped,skipped,1
74,Niall COLEMAN,skipped,skipped,skipped,skipped,1
75,Niall COLEMAN,skipped,skipped,skipped,skipped,1
76,Niall COLEMAN,skipped,skipped,skipped,skipped,1
77,Niall COLEMAN,skipped,skipped,skipped,skipped,1
78,Niall COLEMAN,skipped,skipped,skipped,skipped,1
79,Niall COLEMAN,skipped,skipped,skipped,skipped,1
80,Niall COLEMAN,skipped,skipped,skipped,skipped,1
81,Niall COLEMAN,skipped,skipped,skipped,skipped,1
82,Niall COLEMAN,skipped,skipped,skipped,skipped,1
83,Niall COLEMAN,skipped,skipped,skipped,skipped,1
84,Niall COLEMAN,skipped,skipped,skipped,skipped,1
85,Niall COLEMAN,skipped,skipped,skipped,skipped,1
86,Niall COLEMAN,skipped,skipped,skipped,skipped,1
87,Niall COLEMAN,skipped,skipped,skipped,skipped,1
88,Niall COLEMAN,skipped,skipped,skipped,skipped,1
89,Niall COLEMAN,skipped,skipped,skipped,skipped,1
90,Niall COLEMAN,skipped,skipped,skipped,skipped,1
91,Niall COLEMAN,skipped,skipped,skipped,skipped,1
92,Niall COLEMAN,skipped,skipped,skipped,skipped,1
93,Niall COLEMAN,skipped,skipped,skipped,skipped,1
94,Niall COLEMAN,skipped,skipped,skipped,skipped,1
95,Niall COLEMAN,skipped,skipped,skipped,skipped,1
96,Niall COLEMAN,skipped,skipped,skipped,skipped,1
97,Niall COLEMAN,skipped,skipped,skipped,skipped,1
98,Niall COLEMAN,skipped,skipped,skipped,skipped,1
99,Niall COLEMAN,skipped,skipped,skipped,skipped,1
100,Niall COLEMAN,skipped,skipped,skipped,skipped,1
101,Niall COLEMAN,skipped,skipped,skipped,skipped,1
102,Niall COLEMAN,skipped,skipped,skipped,skipped,1
103,Niall COLEMAN,skipped,skipped,skipped,skipped,1
104,Niall COLEMAN,skipped,skipped,skipped,skipped,1
105,Niall COLEMAN,skipped,skipped,skipped,skipped,1
106,Niall COLEMAN,skipped,skipped,skipped,skipped,1
107,Niall COLEMAN,skipped,skipped,skipped,skipped,1
108,Niall COLEMAN,skipped,skipped,skipped,skipped,1
109,Niall COLEMAN,skipped,skipped,skipped,skipped,1
110,Niall COLEMAN,skipped,skipped,skipped,skipped,1
111,Niall COLEMAN,skipped,skipped,skipped,skipped,1
112,Niall COLEMAN,skipped,skipped,skipped,skipped,1
113,Niall COLEMAN,skipped,skipped,skipped,skipped,1
114,Niall COLEMAN,skipped,skipped,skipped,skipped,1
115,Niall COLEMAN,skipped,skipped,skipped,skipped,1
116,Niall COLEMAN,skipped,skipped,skipped,skipped,1
117,Niall COLEMAN,skipped,skipped,skipped,skipped,1
118,Niall COLEMAN,skipped,skipped,skipped,skipped,1
119,Niall COLEMAN,skipped,skipped,skipped,skipped,1
120,Niall COLEMAN,skipped,skipped,skipped,skipped,1
121,Niall COLEMAN,skipped,skipped,skipped,skipped,1
122,Niall COLEMAN,skipped,skipped,skipped,skipped,1
123,Niall COLEMAN,skipped,skipped,skipped,skipped,1
124,Niall COLEMAN,skipped,skipped,skipped,skipped,1
125,Niall COLEMAN,skipped,skipped,skipped,skipped,1
126,Niall COLEMAN,skipped,skipped,skipped,skipped,1
127,Niall COLEMAN,skipped,skipped,skipped,skipped,1
128,Niall COLEMAN,skipped,skipped,skipped,skipped,1
129,Niall COLEMAN,skipped,skipped,skipped,skipped,1
130,Niall COLEMAN,skipped,skipped,skipped,skipped,1
131,Niall COLEMAN,skipped,skipped,skipped,skipped,1
132,Niall COLEMAN,skipped,skipped,skipped,skipped,1
133,Niall COLEMAN,skipped,skipped,skipped,skipped,1
134,Niall COLEMAN,skipped,skipped,skipped,skipped,1
135,Niall COLEMAN,skipped,skipped,skipped,skipped,1
136,Niall COLEMAN,skipped,skipped,skipped,skipped,1
137,Niall COLEMAN,skipped,skipped,skipped,skipped,1
138,Niall COLEMAN,skipped,skipped,skipped,skipped,1
139,Niall COLEMAN,skipped,skipped,skipped,skipped,1
140,Niall COLEMAN,skipped,skipped,skipped,skipped,1
141,Niall COLEMAN,skipped,skipped,skipped,skipped,1
142,Niall COLEMAN,skipped,skipped,skipped,skipped,1
143,Niall COLEMAN,skipped,skipped,skipped,skipped,1
144,Niall COLEMAN,skipped,skipped,skipped,skipped,1
145,Niall COLEMAN,skipped,skipped,skipped,skipped,1
146,Niall COLEMAN,skipped,skipped,skipped,skipped,1
147,Niall COLEMAN,skipped,skipped,skipped,skipped,1
148,Niall COLEMAN,skipped,skipped,skipped,skipped,1
149,Niall COLEMAN,skipped,skipped,skipped,skipped,1
150,Niall COLEMAN,skipped,skipped,skipped,skipped,1
151,Niall COLEMAN,skipped,skipped,skipped,skipped,1
152,Niall COLEMAN,skipped,skipped,skipped,skipped,1
153,Niall COLEMAN,skipped,skipped,skipped,skipped,1
154,Niall COLEMAN,skipped,skipped,skipped,skipped,1
155,Niall COLEMAN,skipped,skipped,skipped,skipped,1
156,Niall COLEMAN,skipped,skipped,skipped,skipped,1
157,Niall COLEMAN,skipped,skipped,skipped,skipped,1
158,Niall COLEMAN,skipped,skipped,skipped,skipped,1
159,Niall COLEMAN,skipped,skipped,skipped,skipped,1
160,Niall COLEMAN,skipped,skipped,skipped,skipped,1
161,Niall COLEMAN,skipped,skipped,skipped,skipped,1
162,Niall COLEMAN,skipped,skipped,skipped,skipped,1
163,Niall COLEMAN,skipped,skipped,skipped,skipped,1
164,Niall COLEMAN,skipped,skipped,skipped,skipped,1
165,Niall COLEMAN,skipped,skipped,skipped,skipped,1
166,Niall COLEMAN,skipped,skipped,skipped,skipped,1
167,Niall COLEMAN,skipped,skipped,skipped,skipped,1
168,Niall COLEMAN,skipped,skipped,skipped,skipped,1
169,Niall COLEMAN,skipped,skipped,skipped,skipped,1
170,Niall COLEMAN,skipped,skipped,skipped,skipped,1
171,Niall COLEMAN,skipped,skipped,skipped,skipped,1
172,Niall COLEMAN,skipped,skipped,skipped,skipped,1
173,Niall COLEMAN,skipped,skipped,skipped,skipped,1
174,Niall COLEMAN,skipped,skipped,skipped,skipped,1
175,Niall COLEMAN,skipped,skipped,skipped,skipped,1
176,Niall COLEMAN,skipped,skipped,skipped,skipped,1
177,Niall COLEMAN,skipped,skipped,skipped,skipped,1
178,Niall COLEMAN,skipped,skipped,skipped,skipped,1
