voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
1,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
2,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
3,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
4,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
5,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
6,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
7,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
8,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
9,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
10,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
11,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
12,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
13,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
14,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
15,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
16,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
17,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
18,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
19,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
20,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
21,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
22,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
23,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
24,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
25,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
26,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
27,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
28,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
29,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
30,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
31,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
32,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
33,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
34,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
35,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
36,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
37,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
38,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
39,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
40,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
41,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
42,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
43,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
44,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
45,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
46,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
47,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
48,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
49,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
50,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
51,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
52,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
53,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
54,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
55,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
56,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
57,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
58,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
59,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
60,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
61,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
62,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
63,Keith BROOKS (SNP),skipped,skipped,skipped,skipped,skipped,3
