voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Andy BROWN,skipped,skipped,skipped,skipped,1
1,Andy BROWN,skipped,skipped,skipped,skipped,1
2,Andy BROWN,skipped,skipped,skipped,skipped,1
3,Andy BROWN,skipped,skipped,skipped,skipped,1
4,Andy BROWN,skipped,skipped,skipped,skipped,1
5,Andy BROWN,skipped,skipped,skipped,skipped,1
6,Andy BROWN,skipped,skipped,skipped,skipped,1
7,Andy BROWN,skipped,skipped,skipped,skipped,1
8,Andy BROWN,skipped,skipped,skipped,skipped,1
9,Andy BROWN,skipped,skipped,skipped,skipped,1
10,Andy BROWN,skipped,skipped,skipped,skipped,1
11,Andy BROWN,skipped,skipped,skipped,skipped,1
12,Andy BROWN,skipped,skipped,skipped,skipped,1
13,Andy BROWN,skipped,skipped,skipped,skipped,1
14,Andy BROWN,skipped,skipped,skipped,skipped,1
15,Andy BROWN,skipped,skipped,skipped,skipped,1
16,Andy BROWN,skipped,skipped,skipped,skipped,1
17,Andy BROWN,skipped,skipped,skipped,skipped,1
18,Andy BROWN,skipped,skipped,skipped,skipped,1
19,Andy BROWN,skipped,skipped,skipped,skipped,1
20,Andy BROWN,David KEATING,skipped,skipped,skipped,1
21,Andy BROWN,David KEATING,skipped,skipped,skipped,1
22,Andy BROWN,David KEATING,skipped,skipped,skipped,1
23,Andy BROWN,David KEATING,skipped,skipped,skipped,1
24,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
25,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
26,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
27,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
28,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
29,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
30,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
31,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
32,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
33,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
34,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
35,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
36,Andy BROWN,David KEATING,Trevor Booth MASON,skipped,skipped,1
37,Andy BROWN,David KEATING,Trevor Booth MASON,Jamie OGILVIE,Dan RITCHIE,1
38,Andy BROWN,David KEATING,Trevor Booth MASON,Dan RITCHIE,Jamie OGILVIE,1
39,Andy BROWN,David KEATING,Jamie OGILVIE,skipped,skipped,1
40,Andy BROWN,David KEATING,Dan RITCHIE,skipped,skipped,1
41,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
42,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
43,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
44,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
45,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
46,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
47,Andy BROWN,Trevor Booth MASON,skipped,skipped,skipped,1
