voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Ross VETTRAINO Scottish National Party (SNP),Daniel WILSON Scottish National Party (SNP),Derek James NOBLE Scottish Labour Party,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jane Lawrence KERR Scottish Liberal Democrats,Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,Jim BRYCE Alba Party for independence,Heather GULLINE Scottish Conservative and Unionist,3
1,Ross VETTRAINO Scottish National Party (SNP),Daniel WILSON Scottish National Party (SNP),Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim BRYCE Alba Party for independence,skipped,skipped,skipped,3
2,Ross VETTRAINO Scottish National Party (SNP),Daniel WILSON Scottish National Party (SNP),Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim BRYCE Alba Party for independence,skipped,skipped,skipped,3
3,Ross VETTRAINO Scottish National Party (SNP),Daniel WILSON Scottish National Party (SNP),Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim BRYCE Alba Party for independence,skipped,skipped,skipped,3
4,Jane Lawrence KERR Scottish Liberal Democrats,Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,Derek James NOBLE Scottish Labour Party,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Heather GULLINE Scottish Conservative and Unionist,skipped,skipped,skipped,3
5,Derek James NOBLE Scottish Labour Party,Heather GULLINE Scottish Conservative and Unionist,Daniel WILSON Scottish National Party (SNP),Ross VETTRAINO Scottish National Party (SNP),Jane Lawrence KERR Scottish Liberal Democrats,Jim BRYCE Alba Party for independence,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,3
6,Derek James NOBLE Scottish Labour Party,Heather GULLINE Scottish Conservative and Unionist,Daniel WILSON Scottish National Party (SNP),Ross VETTRAINO Scottish National Party (SNP),Jane Lawrence KERR Scottish Liberal Democrats,Jim BRYCE Alba Party for independence,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,3
7,Jane Lawrence KERR Scottish Liberal Democrats,Derek James NOBLE Scottish Labour Party,Daniel WILSON Scottish National Party (SNP),Heather GULLINE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
8,"Steve SAUNDERS Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim BRYCE Alba Party for independence,Ross VETTRAINO Scottish National Party (SNP),Derek James NOBLE Scottish Labour Party,Jane Lawrence KERR Scottish Liberal Democrats,Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,Daniel WILSON Scottish National Party (SNP),skipped,3
9,Heather GULLINE Scottish Conservative and Unionist,Ross VETTRAINO Scottish National Party (SNP),Morven Jane OVENSTONE-JONES Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,3
