voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,George GEBBIE Alba Party for independence,Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,Karen SHARKEY Scottish Green Party,Gordon WALLACE Scottish Conservative and Unionist,Allan STEELE Independent,Colm MERRICK Scottish National Party (SNP),skipped,3
1,Mary MONTAGUE Scottish Labour Party,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,Alice ROY Independent,Allan STEELE Independent,skipped,skipped,skipped,3
2,Mary MONTAGUE Scottish Labour Party,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,Alice ROY Independent,Allan STEELE Independent,skipped,skipped,skipped,3
3,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,George GEBBIE Alba Party for independence,skipped,skipped,skipped,skipped,skipped,3
4,Allan STEELE Independent,Karen SHARKEY Scottish Green Party,Colm MERRICK Scottish National Party (SNP),Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,skipped,skipped,skipped,3
5,Allan STEELE Independent,Karen SHARKEY Scottish Green Party,Colm MERRICK Scottish National Party (SNP),Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,skipped,skipped,skipped,3
6,Mary MONTAGUE Scottish Labour Party,George GEBBIE Alba Party for independence,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
7,Mary MONTAGUE Scottish Labour Party,Karen SHARKEY Scottish Green Party,Gordon WALLACE Scottish Conservative and Unionist,Alice ROY Independent,Allan STEELE Independent,George GEBBIE Alba Party for independence,Colm MERRICK Scottish National Party (SNP),skipped,3
8,Allan STEELE Independent,Mary MONTAGUE Scottish Labour Party,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,3
9,Mary MONTAGUE Scottish Labour Party,Karen SHARKEY Scottish Green Party,Alice ROY Independent,Allan STEELE Independent,Colm MERRICK Scottish National Party (SNP),skipped,skipped,skipped,3
10,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
11,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
12,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
13,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
14,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
15,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
16,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
17,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
18,Colm MERRICK Scottish National Party (SNP),Gordon WALLACE Scottish Conservative and Unionist,Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
19,Mary MONTAGUE Scottish Labour Party,Gordon WALLACE Scottish Conservative and Unionist,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,Allan STEELE Independent,Alice ROY Independent,George GEBBIE Alba Party for independence,skipped,3
20,Colm MERRICK Scottish National Party (SNP),George GEBBIE Alba Party for independence,Karen SHARKEY Scottish Green Party,Gordon WALLACE Scottish Conservative and Unionist,Allan STEELE Independent,Alice ROY Independent,Mary MONTAGUE Scottish Labour Party,skipped,3
21,Karen SHARKEY Scottish Green Party,Colm MERRICK Scottish National Party (SNP),Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,Allan STEELE Independent,George GEBBIE Alba Party for independence,Gordon WALLACE Scottish Conservative and Unionist,skipped,3
22,Karen SHARKEY Scottish Green Party,Colm MERRICK Scottish National Party (SNP),Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,Allan STEELE Independent,George GEBBIE Alba Party for independence,Gordon WALLACE Scottish Conservative and Unionist,skipped,3
23,Karen SHARKEY Scottish Green Party,Colm MERRICK Scottish National Party (SNP),Mary MONTAGUE Scottish Labour Party,Alice ROY Independent,Allan STEELE Independent,George GEBBIE Alba Party for independence,Gordon WALLACE Scottish Conservative and Unionist,skipped,3
24,Allan STEELE Independent,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
25,Allan STEELE Independent,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
26,Allan STEELE Independent,Colm MERRICK Scottish National Party (SNP),Karen SHARKEY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
