voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
1,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
2,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
3,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
4,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
5,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
6,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
7,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
8,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Alan BEVERIDGE Independent,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Daryl GARDNER UKIP,4
9,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,4
10,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,4
11,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Peter Gerard KELLY Scottish Labour Party,Sophia COYLE Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
12,Graeme MCGINNIGLE Scottish Conservative and Unionist,Robert Stewart MCGEORGE Scottish Liberal Democrats,Peter Gerard KELLY Scottish Labour Party,Henry Emerson DUNBAR Scottish Labour Party,Daryl GARDNER UKIP,Alan BEVERIDGE Independent,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),4
13,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Peter Gerard KELLY Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Robert Stewart MCGEORGE Scottish Liberal Democrats,skipped,skipped,skipped,4
14,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Peter Gerard KELLY Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Robert Stewart MCGEORGE Scottish Liberal Democrats,skipped,skipped,skipped,4
15,Alan BEVERIDGE Independent,Henry Emerson DUNBAR Scottish Labour Party,Peter Gerard KELLY Scottish Labour Party,Graeme MCGINNIGLE Scottish Conservative and Unionist,Robert Stewart MCGEORGE Scottish Liberal Democrats,skipped,skipped,skipped,4
16,Sophia COYLE Scottish National Party (SNP),Richard Alan SULLIVAN Scottish National Party (SNP),Robert Stewart MCGEORGE Scottish Liberal Democrats,Henry Emerson DUNBAR Scottish Labour Party,Peter Gerard KELLY Scottish Labour Party,skipped,skipped,skipped,4
17,Henry Emerson DUNBAR Scottish Labour Party,Alan BEVERIDGE Independent,Peter Gerard KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
18,Henry Emerson DUNBAR Scottish Labour Party,Alan BEVERIDGE Independent,Peter Gerard KELLY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
