voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
