voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Mohammed AHMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Mohammed AHMED (SNP),Kevin PATERSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Mohammed AHMED (SNP),Kevin PATERSON (Lab),RODDIE MACKAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Mohammed AHMED (SNP),Kevin PATERSON (Lab),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Mohammed AHMED (SNP),Kevin PATERSON (Lab),GORDON MURRAY (SNP),Iain Maclean MACAULAY (Ind),Neil CAMPBELL (Ind),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),RODDIE MACKAY (Ind),MURDO ANGUS MURRAY (Ind),David MORRISON (Ind),4
26,Mohammed AHMED (SNP),Kevin PATERSON (Lab),GORDON MURRAY (SNP),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain Maclean MACAULAY (Ind),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain Maclean MACAULAY (Ind),JACKIE MACKAY (Ind),RODDIE MACKAY (Ind),Iain MACKENZIE (Ind),David MORRISON (Ind),GORDON MURRAY (SNP),MURDO ANGUS MURRAY (Ind),Kevin PATERSON (Lab),4
32,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain Maclean MACAULAY (Ind),JACKIE MACKAY (Ind),RODDIE MACKAY (Ind),David MORRISON (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,4
33,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain Maclean MACAULAY (Ind),RODDIE MACKAY (Ind),Iain MACKENZIE (Ind),David MORRISON (Ind),JACKIE MACKAY (Ind),GORDON MURRAY (SNP),MURDO ANGUS MURRAY (Ind),Kevin PATERSON (Lab),4
34,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),JACKIE MACKAY (Ind),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),GORDON MURRAY (SNP),Iain Maclean MACAULAY (Ind),RODDIE MACKAY (Ind),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),MURDO ANGUS MURRAY (Ind),Kevin PATERSON (Lab),David MORRISON (Ind),4
38,Mohammed AHMED (SNP),Neil CAMPBELL (Ind),GORDON MURRAY (SNP),JACKIE MACKAY (Ind),RODDIE MACKAY (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,4
39,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
43,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),RODDIE MACKAY (Ind),Kevin PATERSON (Lab),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,4
45,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),GORDON MURRAY (SNP),MURDO ANGUS MURRAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Mohammed AHMED (SNP),Iain Maclean MACAULAY (Ind),MURDO ANGUS MURRAY (Ind),Iain MACKENZIE (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,4
49,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),Iain Maclean MACAULAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
52,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),Iain Maclean MACAULAY (Ind),MURDO ANGUS MURRAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
53,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
56,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),Iain MACKENZIE (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
57,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Mohammed AHMED (SNP),JACKIE MACKAY (Ind),MURDO ANGUS MURRAY (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
60,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),Neil CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),Iain Maclean MACAULAY (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
65,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),David MORRISON (Ind),JACKIE MACKAY (Ind),Kevin PATERSON (Lab),skipped,skipped,skipped,skipped,skipped,4
69,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),MURDO ANGUS MURRAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Mohammed AHMED (SNP),RODDIE MACKAY (Ind),MURDO ANGUS MURRAY (Ind),David MORRISON (Ind),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,4
71,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),Kevin PATERSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),Iain Maclean MACAULAY (Ind),GORDON MURRAY (SNP),David MORRISON (Ind),JACKIE MACKAY (Ind),MURDO ANGUS MURRAY (Ind),skipped,skipped,skipped,4
76,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),Iain Maclean MACAULAY (Ind),MURDO ANGUS MURRAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
77,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),JACKIE MACKAY (Ind),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
78,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Mohammed AHMED (SNP),Iain MACKENZIE (Ind),GORDON MURRAY (SNP),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
80,Mohammed AHMED (SNP),David MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Mohammed AHMED (SNP),David MORRISON (Ind),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Mohammed AHMED (SNP),David MORRISON (Ind),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Mohammed AHMED (SNP),David MORRISON (Ind),RODDIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Mohammed AHMED (SNP),David MORRISON (Ind),RODDIE MACKAY (Ind),JACKIE MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
85,Mohammed AHMED (SNP),David MORRISON (Ind),RODDIE MACKAY (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
86,Mohammed AHMED (SNP),David MORRISON (Ind),Iain MACKENZIE (Ind),Iain Maclean MACAULAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
87,Mohammed AHMED (SNP),David MORRISON (Ind),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Mohammed AHMED (SNP),GORDON MURRAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
