voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Jonny TEPP Scottish Liberal Democrats,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Louise KENNEDY-DALBY Scottish National Party (SNP),Allan McLean KNOX Scottish Liberal Democrats,Philip THOMPSON Scottish Labour Party,Sean David ELDER ,Steven SIMPSON Alba Party for independence,Keith BARTON Scottish Conservative and Unionist,3
1,Louise KENNEDY-DALBY Scottish National Party (SNP),Philip THOMPSON Scottish Labour Party,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Jonny TEPP Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
2,Louise KENNEDY-DALBY Scottish National Party (SNP),Philip THOMPSON Scottish Labour Party,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Jonny TEPP Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
3,Allan McLean KNOX Scottish Liberal Democrats,Jonny TEPP Scottish Liberal Democrats,Sean David ELDER ,Keith BARTON Scottish Conservative and Unionist,Philip THOMPSON Scottish Labour Party,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Louise KENNEDY-DALBY Scottish National Party (SNP),Steven SIMPSON Alba Party for independence,3
4,Jonny TEPP Scottish Liberal Democrats,Allan McLean KNOX Scottish Liberal Democrats,Sean David ELDER ,Philip THOMPSON Scottish Labour Party,Keith BARTON Scottish Conservative and Unionist,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Louise KENNEDY-DALBY Scottish National Party (SNP),Steven SIMPSON Alba Party for independence,3
5,Sean David ELDER ,Philip THOMPSON Scottish Labour Party,Keith BARTON Scottish Conservative and Unionist,Allan McLean KNOX Scottish Liberal Democrats,Jonny TEPP Scottish Liberal Democrats,Steven SIMPSON Alba Party for independence,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Louise KENNEDY-DALBY Scottish National Party (SNP),3
6,Jonny TEPP Scottish Liberal Democrats,Allan McLean KNOX Scottish Liberal Democrats,Colin Neil Alexander PALMER Scottish Greens - Think Global Act Local,Philip THOMPSON Scottish Labour Party,Louise KENNEDY-DALBY Scottish National Party (SNP),Sean David ELDER ,skipped,skipped,3
7,Sean David ELDER ,Jonny TEPP Scottish Liberal Democrats,Keith BARTON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,3
8,Sean David ELDER ,Jonny TEPP Scottish Liberal Democrats,Keith BARTON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,3
9,Sean David ELDER ,Jonny TEPP Scottish Liberal Democrats,Keith BARTON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,3
