voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Andrew SINCLAIR Scottish Conservative and Unionist,David JARDINE Scottish Labour Party,Ken GOWANS Scottish National Party (SNP),Colin AITKEN Scottish Liberal Democrats,Claire FILER Scottish Greens - Delivering For Our Community,skipped,skipped,4
1,Duncan MACPHERSON Independent,Ken GOWANS Scottish National Party (SNP),Jimmy DUNCAN Alba Party for independence,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,Andrew SINCLAIR Scottish Conservative and Unionist,4
2,Duncan MACPHERSON Independent,Ken GOWANS Scottish National Party (SNP),Jimmy DUNCAN Alba Party for independence,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,Andrew SINCLAIR Scottish Conservative and Unionist,4
3,Duncan MACPHERSON Independent,Andrew SINCLAIR Scottish Conservative and Unionist,David JARDINE Scottish Labour Party,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,Ken GOWANS Scottish National Party (SNP),Jimmy DUNCAN Alba Party for independence,4
4,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,skipped,skipped,skipped,skipped,4
5,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,skipped,skipped,skipped,skipped,4
6,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,skipped,skipped,skipped,skipped,4
7,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,skipped,skipped,skipped,skipped,4
8,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,David JARDINE Scottish Labour Party,skipped,skipped,skipped,skipped,4
9,Ken GOWANS Scottish National Party (SNP),David JARDINE Scottish Labour Party,Colin AITKEN Scottish Liberal Democrats,Claire FILER Scottish Greens - Delivering For Our Community,Duncan MACPHERSON Independent,Jimmy DUNCAN Alba Party for independence,Andrew SINCLAIR Scottish Conservative and Unionist,4
10,Ken GOWANS Scottish National Party (SNP),Colin AITKEN Scottish Liberal Democrats,Claire FILER Scottish Greens - Delivering For Our Community,David JARDINE Scottish Labour Party,Duncan MACPHERSON Independent,Jimmy DUNCAN Alba Party for independence,Andrew SINCLAIR Scottish Conservative and Unionist,4
11,Ken GOWANS Scottish National Party (SNP),David JARDINE Scottish Labour Party,Jimmy DUNCAN Alba Party for independence,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,Duncan MACPHERSON Independent,Andrew SINCLAIR Scottish Conservative and Unionist,4
12,Ken GOWANS Scottish National Party (SNP),David JARDINE Scottish Labour Party,Jimmy DUNCAN Alba Party for independence,Claire FILER Scottish Greens - Delivering For Our Community,Colin AITKEN Scottish Liberal Democrats,Duncan MACPHERSON Independent,Andrew SINCLAIR Scottish Conservative and Unionist,4
13,Ken GOWANS Scottish National Party (SNP),Duncan MACPHERSON Independent,Colin AITKEN Scottish Liberal Democrats,Claire FILER Scottish Greens - Delivering For Our Community,Jimmy DUNCAN Alba Party for independence,skipped,skipped,4
