voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Sandy AITCHISON (Borders),skipped,skipped,skipped,skipped,skipped,skipped,4
