voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Iain Maclean MACAULAY Independent,Maxi MACNEILL Independent,Tracey DINNER Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Iain Maclean MACAULAY Independent,Maxi MACNEILL Independent,Tracey DINNER Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Iain Maclean MACAULAY Independent,Maxi MACNEILL Independent,Tracey DINNER Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),Willie MACRAE Independent,Maxi MACNEILL Independent,John Murdo MACMILLAN Independent,Tracey DINNER Independent,Malcolm Kenneth MACDONALD Independent,Malcolm Ivor MCTAGGART Independent,4
4,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,John Murdo MACMILLAN Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Malcolm Kenneth MACDONALD Independent,Duncan MACINNES Independent,Willie MACRAE Independent,Iain Maclean MACAULAY Independent,Malcolm Ivor MCTAGGART Independent,skipped,skipped,skipped,skipped,skipped,4
6,Gordon MURRAY Scottish National Party (SNP),Maxi MACNEILL Independent,John Murdo MACMILLAN Independent,Iain Maclean MACAULAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Malcolm Kenneth MACDONALD Independent,Tracey DINNER Independent,Calum Barney MACKAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,Duncan MACINNES Independent,Willie MACRAE Independent,Gordon MURRAY Scottish National Party (SNP),Malcolm Ivor MCTAGGART Independent,skipped,skipped,skipped,skipped,4
9,Malcolm Ivor MCTAGGART Independent,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Duncan MACINNES Independent,Willie MACRAE Independent,skipped,skipped,skipped,skipped,skipped,4
10,Malcolm Kenneth MACDONALD Independent,Iain Maclean MACAULAY Independent,Tracey DINNER Independent,Duncan MACINNES Independent,Willie MACRAE Independent,skipped,skipped,skipped,skipped,skipped,4
11,Duncan MACINNES Independent,Malcolm Kenneth MACDONALD Independent,Iain Maclean MACAULAY Independent,Malcolm Ivor MCTAGGART Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Malcolm Kenneth MACDONALD Independent,Calum Barney MACKAY Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Malcolm Kenneth MACDONALD Independent,Duncan MACINNES Independent,Willie MACRAE Independent,Iain Maclean MACAULAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Iain Maclean MACAULAY Independent,Duncan MACINNES Independent,Calum Barney MACKAY Independent,Maxi MACNEILL Independent,Gordon MURRAY Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
20,Gordon MURRAY Scottish National Party (SNP),Calum Barney MACKAY Independent,Maxi MACNEILL Independent,Tracey DINNER Independent,Malcolm Kenneth MACDONALD Independent,Malcolm Ivor MCTAGGART Independent,skipped,skipped,skipped,skipped,4
21,Duncan MACINNES Independent,Tracey DINNER Independent,Malcolm Kenneth MACDONALD Independent,Iain Maclean MACAULAY Independent,Willie MACRAE Independent,skipped,skipped,skipped,skipped,skipped,4
22,Iain Maclean MACAULAY Independent,Duncan MACINNES Independent,Maxi MACNEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Iain Maclean MACAULAY Independent,Duncan MACINNES Independent,Maxi MACNEILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Malcolm Kenneth MACDONALD Independent,Gordon MURRAY Scottish National Party (SNP),Tracey DINNER Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Ivor MCTAGGART Independent,Tracey DINNER Independent,Malcolm Kenneth MACDONALD Independent,Maxi MACNEILL Independent,Willie MACRAE Independent,Gordon MURRAY Scottish National Party (SNP),Calum Barney MACKAY Independent,John Murdo MACMILLAN Independent,4
26,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Duncan MACINNES Independent,Iain Maclean MACAULAY Independent,Malcolm Kenneth MACDONALD Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
