voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
0,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Jack CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Jack CLARK (LD),Tommy WILLIAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Jack CLARK (LD),Tommy WILLIAMS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Jack CLARK (LD),Tommy WILLIAMS (Lab),Andy DOYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Jack CLARK (LD),Tommy WILLIAMS (Lab),Andy DOYLE (Ind),Karen KENNEDY (Lab),JOHN GOUDIE MCINTYRE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Jack CLARK (LD),Tommy WILLIAMS (Lab),Karen KENNEDY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Jack CLARK (LD),Tommy WILLIAMS (Lab),Karen KENNEDY (Lab),JOHN MCINTYRE (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Jack CLARK (LD),Tommy WILLIAMS (Lab),Karen KENNEDY (Lab),JOHN GOUDIE MCINTYRE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Jack CLARK (LD),Tommy WILLIAMS (Lab),KENNY MACLAREN (SNP),MAGS MACLAREN (SNP),JOHN GOUDIE MCINTYRE (Ind),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,4
26,Jack CLARK (LD),Tommy WILLIAMS (Lab),KENNY MACLAREN (SNP),JOHN MCINTYRE (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Jack CLARK (LD),Tommy WILLIAMS (Lab),JOHN MCINTYRE (C),Karen KENNEDY (Lab),JOHN GOUDIE MCINTYRE (Ind),Beth DOUGLAS (Grn),Andy DOYLE (Ind),skipped,skipped,skipped,skipped,4
28,Jack CLARK (LD),Tommy WILLIAMS (Lab),Sandra WEBSTER (SSP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Jack CLARK (LD),Beth DOUGLAS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Jack CLARK (LD),Beth DOUGLAS (Grn),Tommy WILLIAMS (Lab),Karen KENNEDY (Lab),JOHN MCINTYRE (C),Andy DOYLE (Ind),JOHN GOUDIE MCINTYRE (Ind),Sandra WEBSTER (SSP),MAGS MACLAREN (SNP),KENNY MACLAREN (SNP),skipped,4
37,Jack CLARK (LD),Beth DOUGLAS (Grn),Tommy WILLIAMS (Lab),Sandra WEBSTER (SSP),Karen KENNEDY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Jack CLARK (LD),Beth DOUGLAS (Grn),Andy DOYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Jack CLARK (LD),Beth DOUGLAS (Grn),Andy DOYLE (Ind),Karen KENNEDY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Jack CLARK (LD),Beth DOUGLAS (Grn),Andy DOYLE (Ind),Karen KENNEDY (Lab),Tommy WILLIAMS (Lab),JOHN GOUDIE MCINTYRE (Ind),Sandra WEBSTER (SSP),JOHN MCINTYRE (C),MAGS MACLAREN (SNP),KENNY MACLAREN (SNP),skipped,4
41,Jack CLARK (LD),Beth DOUGLAS (Grn),Andy DOYLE (Ind),Karen KENNEDY (Lab),KENNY MACLAREN (SNP),MAGS MACLAREN (SNP),JOHN MCINTYRE (C),JOHN GOUDIE MCINTYRE (Ind),skipped,skipped,skipped,4
