voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Robert CONNELLY (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
