voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
1,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
2,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
3,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
4,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
5,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
6,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
7,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
8,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
9,David Robert AITCHISON (SNP),skipped,skipped,skipped,skipped,4
10,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
11,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
12,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
13,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
14,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
15,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
16,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
17,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
18,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
19,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
20,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
21,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
22,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
23,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
24,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
25,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
26,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
27,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
28,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
29,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
30,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
31,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
32,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
33,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
34,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
35,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
36,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
37,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
38,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
39,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
40,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
41,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
42,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
43,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
44,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
45,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
46,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
47,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
48,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
49,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
50,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
51,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
52,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
53,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
54,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
55,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
56,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
57,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
58,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
59,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
60,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
61,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
62,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
63,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
64,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
65,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
66,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
67,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
68,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
69,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
70,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
71,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
72,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
73,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
74,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
75,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
76,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
77,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
78,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
79,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
80,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
81,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
82,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
83,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
84,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
85,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
86,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
87,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
88,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
89,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
90,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
91,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
92,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
93,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
94,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
95,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
96,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
97,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
98,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
99,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
100,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
101,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
102,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
103,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
104,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
105,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
106,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
107,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
108,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
109,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
110,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
111,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
112,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
113,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
114,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
115,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
116,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
117,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
118,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
119,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
120,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
121,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
122,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
123,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
124,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
125,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
126,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
127,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
128,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
129,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
130,David Robert AITCHISON (SNP),Amanda ALLAN (SNP),skipped,skipped,skipped,4
