voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
17,Brian ALLAN Alba Party for independence,Simon MCLEAN Independent,Lee FAIRFULL Scottish National Party (SNP),Gregor MCABERY Scottish Liberal Democrats,Christian ALLARD Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
18,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Esme HOUSTON Scottish Green Party,Paul DAWSON Independent,Simon MCLEAN Independent,Oren KATZ Scottish Libertarian Party,Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),4
19,Simon MCLEAN Independent,Paul DAWSON Independent,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
20,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
21,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
22,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
23,Gregor MCABERY Scottish Liberal Democrats,Lee FAIRFULL Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
24,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,Oren KATZ Scottish Libertarian Party,Brian ALLAN Alba Party for independence,Simon Peter WATSON Aberdeen Labour,Michael KUSZNIR Scottish Conservative and Unionist,4
25,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Brian ALLAN Alba Party for independence,Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,Paul DAWSON Independent,skipped,skipped,skipped,4
26,Paul DAWSON Independent,Simon MCLEAN Independent,Simon Peter WATSON Aberdeen Labour,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
27,Christian ALLARD Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Brian ALLAN Alba Party for independence,Simon MCLEAN Independent,Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
29,Gregor MCABERY Scottish Liberal Democrats,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
30,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,Esme HOUSTON Scottish Green Party,Lee FAIRFULL Scottish National Party (SNP),Simon MCLEAN Independent,Oren KATZ Scottish Libertarian Party,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,Christian ALLARD Scottish National Party (SNP),4
31,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,Paul DAWSON Independent,Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Brian ALLAN Alba Party for independence,Oren KATZ Scottish Libertarian Party,4
32,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Michael KUSZNIR Scottish Conservative and Unionist,Simon MCLEAN Independent,Paul DAWSON Independent,Gregor MCABERY Scottish Liberal Democrats,Brian ALLAN Alba Party for independence,Oren KATZ Scottish Libertarian Party,Esme HOUSTON Scottish Green Party,4
43,Lee FAIRFULL Scottish National Party (SNP),Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,Gregor MCABERY Scottish Liberal Democrats,Paul DAWSON Independent,Simon MCLEAN Independent,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,4
46,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Simon Peter WATSON Aberdeen Labour,Oren KATZ Scottish Libertarian Party,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,4
49,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Brian ALLAN Alba Party for independence,Paul DAWSON Independent,Simon MCLEAN Independent,Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,4
50,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,Paul DAWSON Independent,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Brian ALLAN Alba Party for independence,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,4
51,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,Simon MCLEAN Independent,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,4
52,Michael KUSZNIR Scottish Conservative and Unionist,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Esme HOUSTON Scottish Green Party,Oren KATZ Scottish Libertarian Party,Simon MCLEAN Independent,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),4
53,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Simon MCLEAN Independent,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Brian ALLAN Alba Party for independence,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Paul DAWSON Independent,Oren KATZ Scottish Libertarian Party,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,4
56,Simon MCLEAN Independent,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Brian ALLAN Alba Party for independence,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Paul DAWSON Independent,Oren KATZ Scottish Libertarian Party,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,4
57,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Michael KUSZNIR Scottish Conservative and Unionist,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Michael KUSZNIR Scottish Conservative and Unionist,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Michael KUSZNIR Scottish Conservative and Unionist,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Simon MCLEAN Independent,Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,Paul DAWSON Independent,Esme HOUSTON Scottish Green Party,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,4
62,Brian ALLAN Alba Party for independence,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,4
63,Simon Peter WATSON Aberdeen Labour,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Simon Peter WATSON Aberdeen Labour,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Simon MCLEAN Independent,Brian ALLAN Alba Party for independence,Paul DAWSON Independent,Michael KUSZNIR Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Lee FAIRFULL Scottish National Party (SNP),Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,4
67,Simon MCLEAN Independent,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Simon MCLEAN Independent,Christian ALLARD Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Brian ALLAN Alba Party for independence,Esme HOUSTON Scottish Green Party,Simon MCLEAN Independent,Oren KATZ Scottish Libertarian Party,Paul DAWSON Independent,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,4
70,Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Michael KUSZNIR Scottish Conservative and Unionist,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Oren KATZ Scottish Libertarian Party,Christian ALLARD Scottish National Party (SNP),Simon MCLEAN Independent,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,4
71,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
72,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Paul DAWSON Independent,Simon MCLEAN Independent,Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
73,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Simon Peter WATSON Aberdeen Labour,Esme HOUSTON Scottish Green Party,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Michael KUSZNIR Scottish Conservative and Unionist,Oren KATZ Scottish Libertarian Party,Paul DAWSON Independent,Brian ALLAN Alba Party for independence,4
74,Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,Lee FAIRFULL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Simon Peter WATSON Aberdeen Labour,Christian ALLARD Scottish National Party (SNP),Gregor MCABERY Scottish Liberal Democrats,Esme HOUSTON Scottish Green Party,Michael KUSZNIR Scottish Conservative and Unionist,Lee FAIRFULL Scottish National Party (SNP),Paul DAWSON Independent,Oren KATZ Scottish Libertarian Party,Simon MCLEAN Independent,Brian ALLAN Alba Party for independence,4
79,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Simon Peter WATSON Aberdeen Labour,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Christian ALLARD Scottish National Party (SNP),Paul DAWSON Independent,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,4
91,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Simon Peter WATSON Aberdeen Labour,Gregor MCABERY Scottish Liberal Democrats,Michael KUSZNIR Scottish Conservative and Unionist,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Oren KATZ Scottish Libertarian Party,Simon MCLEAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Michael KUSZNIR Scottish Conservative and Unionist,Paul DAWSON Independent,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,Oren KATZ Scottish Libertarian Party,Esme HOUSTON Scottish Green Party,Lee FAIRFULL Scottish National Party (SNP),Christian ALLARD Scottish National Party (SNP),4
96,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Michael KUSZNIR Scottish Conservative and Unionist,Gregor MCABERY Scottish Liberal Democrats,Simon MCLEAN Independent,Paul DAWSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Brian ALLAN Alba Party for independence,Gregor MCABERY Scottish Liberal Democrats,Esme HOUSTON Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
102,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,Brian ALLAN Alba Party for independence,Paul DAWSON Independent,Simon MCLEAN Independent,Gregor MCABERY Scottish Liberal Democrats,Oren KATZ Scottish Libertarian Party,Michael KUSZNIR Scottish Conservative and Unionist,4
103,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Christian ALLARD Scottish National Party (SNP),Lee FAIRFULL Scottish National Party (SNP),Esme HOUSTON Scottish Green Party,Simon Peter WATSON Aberdeen Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
