voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Mason GRAHAM Scottish Liberal Democrats,Ian CAVANA Scottish Labour Party,Denise SOMMERVILLE Alba Party for independence,Andrew RUSSELL Independent,4
1,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
2,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
3,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
4,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
5,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
6,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
7,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
8,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
9,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Ian CAVANA Scottish Labour Party,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
10,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Andrew RUSSELL Independent,Mark DIXON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
11,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,skipped,skipped,skipped,skipped,4
12,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,skipped,skipped,skipped,skipped,4
13,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,skipped,skipped,skipped,skipped,4
14,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,skipped,skipped,skipped,skipped,4
15,Ian CAVANA Scottish Labour Party,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,skipped,skipped,skipped,skipped,4
16,Ian CAVANA Scottish Labour Party,Mark DIXON Scottish National Party (SNP),Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mason GRAHAM Scottish Liberal Democrats,Andrew RUSSELL Independent,Denise SOMMERVILLE Alba Party for independence,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,4
17,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Andrew RUSSELL Independent,Denise SOMMERVILLE Alba Party for independence,Mason GRAHAM Scottish Liberal Democrats,Ian CAVANA Scottish Labour Party,Mark DIXON Scottish National Party (SNP),Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),4
18,Ian CAVANA Scottish Labour Party,David PATERSON Scottish Conservative and Unionist,Ian DAVIS Scottish Conservative and Unionist,Mason GRAHAM Scottish Liberal Democrats,Andrew RUSSELL Independent,Denise SOMMERVILLE Alba Party for independence,Mark DIXON Scottish National Party (SNP),Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),4
19,Ian CAVANA Scottish Labour Party,Ian DAVIS Scottish Conservative and Unionist,David PATERSON Scottish Conservative and Unionist,Mason GRAHAM Scottish Liberal Democrats,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,Denise SOMMERVILLE Alba Party for independence,4
20,Ian CAVANA Scottish Labour Party,Ian DAVIS Scottish Conservative and Unionist,David PATERSON Scottish Conservative and Unionist,Mason GRAHAM Scottish Liberal Democrats,Laura BRENNAN-WHITEFIELD Scottish National Party (SNP),Mark DIXON Scottish National Party (SNP),Andrew RUSSELL Independent,Denise SOMMERVILLE Alba Party for independence,4
21,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
22,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
23,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
24,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
25,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
26,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
27,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
28,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
29,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
30,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
31,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
32,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
33,Ian CAVANA Scottish Labour Party,Andrew RUSSELL Independent,Mason GRAHAM Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
