voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Margaret BEAN (Soc),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Margaret BEAN (Soc),David WEIR (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Margaret BEAN (Soc),David WEIR (Grn),Marie GARRITY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Margaret BEAN (Soc),David WEIR (Grn),James David MCHALE (LD),Andy MUIR (Glasgow First),James COLEMAN (Lab),Austin SHERIDAN  (SNP),David Jamieson TURNER (SNP),Arthur MistyTHACKERAY (UKIP),Marie GARRITY (Lab),Raymond Colin MCCRAE (Con),4
23,Margaret BEAN (Soc),David WEIR (Grn),Andy MUIR (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Margaret BEAN (Soc),David WEIR (Grn),Andy MUIR (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Margaret BEAN (Soc),David WEIR (Grn),Austin SHERIDAN  (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Margaret BEAN (Soc),David WEIR (Grn),Austin SHERIDAN  (SNP),David Jamieson TURNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
