voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Christopher Paul COTTON (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
38,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
39,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
40,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
41,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
42,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
43,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
44,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
45,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
46,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
47,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
48,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
49,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
50,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
51,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
52,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
53,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
54,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
55,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),skipped,skipped,skipped,skipped,skipped,4
56,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Billy HENDRY (C),Gary PEWS (LD),Brian REID (Ind),Gemma WELSH (Lab),skipped,4
57,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Billy HENDRY (C),Gary PEWS (LD),Gemma WELSH (Lab),Brian REID (Ind),skipped,4
58,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),skipped,skipped,skipped,skipped,4
59,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),skipped,skipped,skipped,skipped,4
60,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),skipped,skipped,skipped,skipped,4
61,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),skipped,skipped,skipped,skipped,4
62,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Brian REID (Ind),skipped,skipped,skipped,4
63,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Brian REID (Ind),Billy HENDRY (C),Gemma WELSH (Lab),skipped,4
64,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Brian REID (Ind),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
65,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Gemma WELSH (Lab),skipped,skipped,skipped,4
66,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),Brian REID (Ind),skipped,4
67,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Gary PEWS (LD),Gemma WELSH (Lab),Brian REID (Ind),Billy HENDRY (C),skipped,4
68,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),skipped,skipped,skipped,skipped,4
69,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),skipped,skipped,skipped,skipped,4
70,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),skipped,skipped,skipped,skipped,4
71,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),skipped,skipped,skipped,skipped,4
72,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),skipped,skipped,skipped,skipped,4
73,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),skipped,skipped,skipped,4
74,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
75,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
76,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
77,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
78,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gary PEWS (LD),Gemma WELSH (Lab),Billy HENDRY (C),skipped,4
79,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gemma WELSH (Lab),skipped,skipped,skipped,4
80,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gemma WELSH (Lab),Billy HENDRY (C),Gary PEWS (LD),skipped,4
81,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gemma WELSH (Lab),Gary PEWS (LD),Billy HENDRY (C),skipped,4
82,Christopher Paul COTTON (Grn),Paul FERRETTI (SNP),Mohrag FISCHER (SNP),Brian REID (Ind),Gemma WELSH (Lab),Gary PEWS (LD),Billy HENDRY (C),skipped,4
