voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
1,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
2,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
3,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
4,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
5,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
6,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
7,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
8,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
9,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
10,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
11,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
12,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
13,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
14,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
15,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
16,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
17,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
18,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
19,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
20,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
21,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
22,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
23,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
24,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
25,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
26,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
27,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
28,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
29,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
30,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
31,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
32,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
33,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
34,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
35,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
36,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
37,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
38,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
39,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
40,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
41,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
42,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
43,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
44,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
45,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
46,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
47,Con Bill BERRY,skipped,skipped,skipped,skipped,skipped,3
