voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
68,Raymond SMITH (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Raymond SMITH (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Raymond SMITH (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Raymond SMITH (Ind),Jack MOODIE (Ind),David DAWSON (Ind),Bryan LESLIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Raymond SMITH (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Raymond SMITH (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),Bryan LESLIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Raymond SMITH (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),Bryan LESLIE (Ind),Alan CLOUSTON (Ind),Lynda BAIRD (SNP),David TULLOCK (Ind),skipped,skipped,skipped,skipped,4
75,Raymond SMITH (Ind),John RICHARDS (Ind),David TULLOCK (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Raymond SMITH (Ind),John RICHARDS (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Raymond SMITH (Ind),John RICHARDS (Ind),Bryan LESLIE (Ind),David DAWSON (Ind),Lynda BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
78,Raymond SMITH (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Raymond SMITH (Ind),Sandra SHEARER (Ind),John RICHARDS (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
80,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,David TULLOCK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,David TULLOCK (Ind),Lynda BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,David TULLOCK (Ind),Lynda BAIRD (SNP),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,David TULLOCK (Ind),Lynda BAIRD (SNP),David DAWSON (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,David TULLOCK (Ind),Lynda BAIRD (SNP),Bryan LESLIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,David TULLOCK (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,David TULLOCK (Ind),Raymond SMITH (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,David TULLOCK (Ind),Raymond SMITH (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,David TULLOCK (Ind),Raymond SMITH (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,David TULLOCK (Ind),Raymond SMITH (Ind),Bryan LESLIE (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),Laurence LEONARD (Ind),Walter HAYWOOD (Ind),Lynda BAIRD (SNP),Jack MOODIE (Ind),John RICHARDS (Ind),Sandra SHEARER (Ind),4
102,David TULLOCK (Ind),Raymond SMITH (Ind),Bryan LESLIE (Ind),Jack MOODIE (Ind),Lynda BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
103,David TULLOCK (Ind),Raymond SMITH (Ind),Bryan LESLIE (Ind),John RICHARDS (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),Walter HAYWOOD (Ind),Laurence LEONARD (Ind),Jack MOODIE (Ind),Lynda BAIRD (SNP),skipped,4
104,David TULLOCK (Ind),Raymond SMITH (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,David TULLOCK (Ind),Raymond SMITH (Ind),Sandra SHEARER (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,David TULLOCK (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,David TULLOCK (Ind),Alan CLOUSTON (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,David TULLOCK (Ind),Alan CLOUSTON (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,David TULLOCK (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,David TULLOCK (Ind),Alan CLOUSTON (Ind),Laurence LEONARD (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,David TULLOCK (Ind),Alan CLOUSTON (Ind),Bryan LESLIE (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),Raymond SMITH (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
121,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),David DAWSON (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
123,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,David TULLOCK (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),John RICHARDS (Ind),Bryan LESLIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
125,David TULLOCK (Ind),Alan CLOUSTON (Ind),John RICHARDS (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,David TULLOCK (Ind),Alan CLOUSTON (Ind),John RICHARDS (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,David TULLOCK (Ind),Alan CLOUSTON (Ind),John RICHARDS (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
128,David TULLOCK (Ind),Alan CLOUSTON (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,David TULLOCK (Ind),David DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,David TULLOCK (Ind),David DAWSON (Ind),Lynda BAIRD (SNP),Alan CLOUSTON (Ind),Jack MOODIE (Ind),John RICHARDS (Ind),Raymond SMITH (Ind),Sandra SHEARER (Ind),Bryan LESLIE (Ind),Laurence LEONARD (Ind),Walter HAYWOOD (Ind),4
131,David TULLOCK (Ind),David DAWSON (Ind),Lynda BAIRD (SNP),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,David TULLOCK (Ind),David DAWSON (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,David TULLOCK (Ind),David DAWSON (Ind),Raymond SMITH (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,David TULLOCK (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,David TULLOCK (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,David TULLOCK (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,David TULLOCK (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),Raymond SMITH (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
138,David TULLOCK (Ind),David DAWSON (Ind),Alan CLOUSTON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,David TULLOCK (Ind),David DAWSON (Ind),Bryan LESLIE (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
140,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
141,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
142,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
143,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
144,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
145,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),Walter HAYWOOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
146,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
147,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),John RICHARDS (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
148,David TULLOCK (Ind),David DAWSON (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
149,David TULLOCK (Ind),David DAWSON (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
150,David TULLOCK (Ind),David DAWSON (Ind),John RICHARDS (Ind),Alan CLOUSTON (Ind),Bryan LESLIE (Ind),Lynda BAIRD (SNP),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,4
151,David TULLOCK (Ind),David DAWSON (Ind),Sandra SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
152,David TULLOCK (Ind),Laurence LEONARD (Ind),Lynda BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
153,David TULLOCK (Ind),Laurence LEONARD (Ind),Walter HAYWOOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
154,David TULLOCK (Ind),Laurence LEONARD (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
155,David TULLOCK (Ind),Laurence LEONARD (Ind),Jack MOODIE (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
156,David TULLOCK (Ind),Laurence LEONARD (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),John RICHARDS (Ind),Lynda BAIRD (SNP),David DAWSON (Ind),Walter HAYWOOD (Ind),Bryan LESLIE (Ind),Sandra SHEARER (Ind),Raymond SMITH (Ind),4
157,David TULLOCK (Ind),Laurence LEONARD (Ind),John RICHARDS (Ind),Alan CLOUSTON (Ind),David DAWSON (Ind),Walter HAYWOOD (Ind),Bryan LESLIE (Ind),Jack MOODIE (Ind),Sandra SHEARER (Ind),Raymond SMITH (Ind),Lynda BAIRD (SNP),4
158,David TULLOCK (Ind),Laurence LEONARD (Ind),John RICHARDS (Ind),Jack MOODIE (Ind),Alan CLOUSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
159,David TULLOCK (Ind),Bryan LESLIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
160,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
161,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
162,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
163,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
164,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
165,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
166,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
167,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
168,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
169,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
170,David TULLOCK (Ind),Jack MOODIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
171,David TULLOCK (Ind),Jack MOODIE (Ind),Lynda BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
172,David TULLOCK (Ind),Jack MOODIE (Ind),Lynda BAIRD (SNP),Laurence LEONARD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
173,David TULLOCK (Ind),Jack MOODIE (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
174,David TULLOCK (Ind),Jack MOODIE (Ind),Raymond SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
175,David TULLOCK (Ind),Jack MOODIE (Ind),Raymond SMITH (Ind),Alan CLOUSTON (Ind),John RICHARDS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
