voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
1,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
2,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
3,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
4,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
5,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
6,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
7,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
8,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
9,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
10,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
11,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
12,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
13,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
14,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
15,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
16,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
17,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
18,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
19,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
20,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
21,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
22,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
23,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
24,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
25,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
26,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
27,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
28,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
29,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
30,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
31,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
32,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
33,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
34,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
35,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
36,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
37,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
38,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
39,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
40,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
41,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
42,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
43,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
44,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
45,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
46,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
47,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
48,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
49,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
50,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
51,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
52,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
53,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
54,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
55,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
56,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
57,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
58,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
59,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
60,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
61,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
62,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
63,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
64,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
65,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
66,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
67,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
68,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
69,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
70,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
71,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
72,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
73,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
74,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
75,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
76,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
77,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
78,Michelle BALLANTYNE (Con),skipped,skipped,skipped,skipped,skipped,3
