voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
1,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
2,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
3,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
4,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
5,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
6,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
7,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
8,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
9,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
10,Andrew John HASSAN Scottish Liberal Democrats,Paul JOHNSTON Independent,Derek RITCHIE Scottish Conservative and Unionist,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,4
11,Paul JOHNSTON Independent,Andrew John HASSAN Scottish Liberal Democrats,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,skipped,4
12,Paul JOHNSTON Independent,Andrew John HASSAN Scottish Liberal Democrats,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,skipped,4
13,Paul JOHNSTON Independent,Andrew John HASSAN Scottish Liberal Democrats,Sheila POWELL Scottish Conservative and Unionist,skipped,skipped,skipped,4
