voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Thomas McKenzie Christie ADAMS Scottish Labour Party,Susan BLAIR Alba Party for independence,David GRAHAM Scottish Labour Party,Celyn Jean Emlyn ASHWORTH Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
1,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),Thomas McKenzie Christie ADAMS Scottish Labour Party,David GRAHAM Scottish Labour Party,Jerome VAN LEEUWEN Scottish Greens - Think Global Act Local,Susan BLAIR Alba Party for independence,skipped,skipped,4
2,Brian MILLS Scottish Conservative and Unionist,Jerome VAN LEEUWEN Scottish Greens - Think Global Act Local,Celyn Jean Emlyn ASHWORTH Scottish Liberal Democrats,Thomas McKenzie Christie ADAMS Scottish Labour Party,skipped,skipped,skipped,skipped,4
3,David GRAHAM Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),Brian MILLS Scottish Conservative and Unionist,Thomas McKenzie Christie ADAMS Scottish Labour Party,John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,4
4,Celyn Jean Emlyn ASHWORTH Scottish Liberal Democrats,John O'BRIEN Scottish National Party (SNP),David GRAHAM Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
5,Celyn Jean Emlyn ASHWORTH Scottish Liberal Democrats,John O'BRIEN Scottish National Party (SNP),David GRAHAM Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
6,Thomas McKenzie Christie ADAMS Scottish Labour Party,David GRAHAM Scottish Labour Party,Celyn Jean Emlyn ASHWORTH Scottish Liberal Democrats,Jerome VAN LEEUWEN Scottish Greens - Think Global Act Local,Susan BLAIR Alba Party for independence,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),Brian MILLS Scottish Conservative and Unionist,4
7,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
8,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
9,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
10,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
11,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
12,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
13,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
14,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
15,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
16,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
17,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
18,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
19,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
20,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
21,David GRAHAM Scottish Labour Party,Thomas McKenzie Christie ADAMS Scottish Labour Party,Ken CALDWELL Scottish National Party (SNP),John O'BRIEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
