voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Andrew BUSTARD Scottish Labour Party,skipped,skipped,skipped,skipped,4
1,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Andrew BUSTARD Scottish Labour Party,skipped,skipped,skipped,skipped,4
2,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Andrew BUSTARD Scottish Labour Party,skipped,skipped,skipped,skipped,4
3,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Andrew BUSTARD Scottish Labour Party,skipped,skipped,skipped,skipped,4
4,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Andrew BUSTARD Scottish Labour Party,skipped,skipped,skipped,skipped,4
5,Fergus MACGREGOR Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Graham James KERR Scottish Greens - Think Global Act Local,4
6,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Andrew BUSTARD Scottish Labour Party,4
7,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,skipped,skipped,skipped,4
8,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,4
9,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,4
10,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,4
11,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,4
12,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,4
13,Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
14,Tracy CARRAGHER Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Graham James KERR Scottish Greens - Think Global Act Local,Tony GRIMASON Independent,4
15,Tracy CARRAGHER Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Graham James KERR Scottish Greens - Think Global Act Local,Tony GRIMASON Independent,4
16,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Tony GRIMASON Independent,skipped,skipped,skipped,4
17,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
18,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
19,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
20,Geraldine WOODS Scottish Labour Party,Fergus MACGREGOR Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Peter MURRAY Scottish Conservative and Unionist,4
21,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,skipped,skipped,skipped,skipped,4
22,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,skipped,skipped,skipped,skipped,4
23,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,skipped,skipped,skipped,skipped,4
24,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Peter MURRAY Scottish Conservative and Unionist,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,4
25,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
26,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
27,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
28,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
29,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
30,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
31,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),4
32,Graham James KERR Scottish Greens - Think Global Act Local,Tony GRIMASON Independent,skipped,skipped,skipped,skipped,skipped,4
33,Graham James KERR Scottish Greens - Think Global Act Local,Tony GRIMASON Independent,skipped,skipped,skipped,skipped,skipped,4
34,Peter MURRAY Scottish Conservative and Unionist,Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,skipped,skipped,skipped,skipped,4
35,Peter MURRAY Scottish Conservative and Unionist,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
36,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Fergus MACGREGOR Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
37,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Fergus MACGREGOR Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
38,Tracy CARRAGHER Scottish National Party (SNP),Fergus MACGREGOR Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,skipped,skipped,4
39,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Fergus MACGREGOR Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
40,Peter MURRAY Scottish Conservative and Unionist,Fergus MACGREGOR Scottish National Party (SNP),Tony GRIMASON Independent,skipped,skipped,skipped,skipped,4
41,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,Geraldine WOODS Scottish Labour Party,skipped,skipped,4
42,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Tony GRIMASON Independent,Fergus MACGREGOR Scottish National Party (SNP),Peter MURRAY Scottish Conservative and Unionist,4
43,Tony GRIMASON Independent,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Graham James KERR Scottish Greens - Think Global Act Local,skipped,skipped,skipped,4
44,Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,4
45,Andrew BUSTARD Scottish Labour Party,Tracy CARRAGHER Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Tony GRIMASON Independent,Peter MURRAY Scottish Conservative and Unionist,Fergus MACGREGOR Scottish National Party (SNP),4
46,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
47,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
48,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
49,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
50,Fergus MACGREGOR Scottish National Party (SNP),Tracy CARRAGHER Scottish National Party (SNP),Tony GRIMASON Independent,Andrew BUSTARD Scottish Labour Party,Graham James KERR Scottish Greens - Think Global Act Local,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,4
51,Tracy CARRAGHER Scottish National Party (SNP),Andrew BUSTARD Scottish Labour Party,Tony GRIMASON Independent,Graham James KERR Scottish Greens - Think Global Act Local,Fergus MACGREGOR Scottish National Party (SNP),Geraldine WOODS Scottish Labour Party,skipped,4
52,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
53,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
54,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
55,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
56,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
57,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
58,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
59,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
60,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
61,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
62,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
63,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
64,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
65,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
66,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
67,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
68,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
69,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
70,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
71,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
72,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
73,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
74,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
75,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
76,Andrew BUSTARD Scottish Labour Party,Geraldine WOODS Scottish Labour Party,Peter MURRAY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
