voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Jonathan SMITH Scottish Labour Party,Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,3
1,Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
2,Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
3,Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
4,Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
5,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John CAMERON Scottish Conservative and Unionist,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Duncan GRANT Scottish Libertarian Party,Athol BOND Scottish Green Party,skipped,3
6,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Athol BOND Scottish Green Party,skipped,skipped,skipped,3
7,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
8,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
9,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
10,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
11,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
12,John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,Athol BOND Scottish Green Party,Will MYLET Scottish National Party (SNP),Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,skipped,3
13,Jonathan SMITH Scottish Labour Party,Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),skipped,3
14,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
15,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
16,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
17,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
18,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
19,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
20,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
21,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
22,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
23,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
24,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
25,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
26,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
27,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
28,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
29,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
30,Will MYLET Scottish National Party (SNP),John CAMERON Scottish Conservative and Unionist,Carolann DAVIDSON Scottish Labour Party,John MCNAUGHTAN Scottish National Party (SNP),Jonathan SMITH Scottish Labour Party,Duncan GRANT Scottish Libertarian Party,skipped,skipped,3
31,Will MYLET Scottish National Party (SNP),John CAMERON Scottish Conservative and Unionist,Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
32,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
33,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
34,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
35,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
36,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
37,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
38,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
39,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
40,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
41,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
42,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
43,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
44,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
45,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
46,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
47,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
48,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
49,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
50,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
51,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
52,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
53,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,Carolann DAVIDSON Scottish Labour Party,Jonathan SMITH Scottish Labour Party,skipped,skipped,skipped,3
54,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,Jonathan SMITH Scottish Labour Party,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,skipped,3
55,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,Jonathan SMITH Scottish Labour Party,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,skipped,3
56,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,Jonathan SMITH Scottish Labour Party,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,skipped,3
57,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,Athol BOND Scottish Green Party,Jonathan SMITH Scottish Labour Party,Duncan GRANT Scottish Libertarian Party,John CAMERON Scottish Conservative and Unionist,skipped,3
58,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
59,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
60,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
61,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
62,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
63,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
64,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
65,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
66,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
67,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
68,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
69,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
70,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
71,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
72,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Carolann DAVIDSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
73,Jonathan SMITH Scottish Labour Party,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
74,Jonathan SMITH Scottish Labour Party,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
75,Jonathan SMITH Scottish Labour Party,Carolann DAVIDSON Scottish Labour Party,John CAMERON Scottish Conservative and Unionist,Duncan GRANT Scottish Libertarian Party,John MCNAUGHTAN Scottish National Party (SNP),Will MYLET Scottish National Party (SNP),Athol BOND Scottish Green Party,skipped,3
76,John CAMERON Scottish Conservative and Unionist,Athol BOND Scottish Green Party,Duncan GRANT Scottish Libertarian Party,Will MYLET Scottish National Party (SNP),John MCNAUGHTAN Scottish National Party (SNP),Jonathan SMITH Scottish Labour Party,Carolann DAVIDSON Scottish Labour Party,skipped,3
