voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Eddie DEVINE Scottish Labour Party,David Richard LAFFAN Scottish Green Party,Stuart Alexander MCAUSLAND Scottish Labour Party,Sandra Amelia WEBSTER Scottish Socialist Party - End Fuel Poverty,Bruce MACFARLANE Scottish National Party (SNP),Marie MCGURK Scottish National Party (SNP),Allan HERON Scottish Liberal Democrats,Jim MCILROY Scottish Conservative and Unionist,Paul MACK ,skipped,3
1,Paul MACK ,Stuart Alexander MCAUSLAND Scottish Labour Party,Eddie DEVINE Scottish Labour Party,Allan HERON Scottish Liberal Democrats,Jim MCILROY Scottish Conservative and Unionist,Sandra Amelia WEBSTER Scottish Socialist Party - End Fuel Poverty,David Richard LAFFAN Scottish Green Party,Bruce MACFARLANE Scottish National Party (SNP),skipped,skipped,3
2,Stuart Alexander MCAUSLAND Scottish Labour Party,Sandra Amelia WEBSTER Scottish Socialist Party - End Fuel Poverty,Eddie DEVINE Scottish Labour Party,Allan HERON Scottish Liberal Democrats,David Richard LAFFAN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
3,Eddie DEVINE Scottish Labour Party,Paul MACK ,Jim MCILROY Scottish Conservative and Unionist,Sandra Amelia WEBSTER Scottish Socialist Party - End Fuel Poverty,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Marie MCGURK Scottish National Party (SNP),Bruce MACFARLANE Scottish National Party (SNP),David Richard LAFFAN Scottish Green Party,Stuart Alexander MCAUSLAND Scottish Labour Party,Eddie DEVINE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
5,Marie MCGURK Scottish National Party (SNP),Bruce MACFARLANE Scottish National Party (SNP),David Richard LAFFAN Scottish Green Party,Stuart Alexander MCAUSLAND Scottish Labour Party,Eddie DEVINE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
6,Stuart Alexander MCAUSLAND Scottish Labour Party,Jim MCILROY Scottish Conservative and Unionist,Allan HERON Scottish Liberal Democrats,Eddie DEVINE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Stuart Alexander MCAUSLAND Scottish Labour Party,Jim MCILROY Scottish Conservative and Unionist,Allan HERON Scottish Liberal Democrats,Eddie DEVINE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Bruce MACFARLANE Scottish National Party (SNP),Marie MCGURK Scottish National Party (SNP),Jim MCILROY Scottish Conservative and Unionist,David Richard LAFFAN Scottish Green Party,Eddie DEVINE Scottish Labour Party,Stuart Alexander MCAUSLAND Scottish Labour Party,Sandra Amelia WEBSTER Scottish Socialist Party - End Fuel Poverty,Allan HERON Scottish Liberal Democrats,Paul MACK ,skipped,3
9,Bruce MACFARLANE Scottish National Party (SNP),Marie MCGURK Scottish National Party (SNP),Paul MACK ,Eddie DEVINE Scottish Labour Party,Stuart Alexander MCAUSLAND Scottish Labour Party,Jim MCILROY Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
