voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
