voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Pamela BARNES (Grn),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,3
17,Pamela BARNES (Grn),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,3
18,Pamela BARNES (Grn),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,3
19,Pamela BARNES (Grn),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,3
20,Pamela BARNES (Grn),Kenneth BROWN (LD),Pauline CLARK (SNP),David DODDS (Lab),Marion KERR (C),Greg MCCARRA (SNP),Cathy MULDOON (Lab),3
21,Pamela BARNES (Grn),Kenneth BROWN (LD),Pauline CLARK (SNP),David DODDS (Lab),Marion KERR (C),Greg MCCARRA (SNP),Cathy MULDOON (Lab),3
22,Pamela BARNES (Grn),Kenneth BROWN (LD),Pauline CLARK (SNP),Greg MCCARRA (SNP),Marion KERR (C),David DODDS (Lab),Cathy MULDOON (Lab),3
23,Pamela BARNES (Grn),Kenneth BROWN (LD),David DODDS (Lab),skipped,skipped,skipped,skipped,3
24,Pamela BARNES (Grn),Kenneth BROWN (LD),David DODDS (Lab),skipped,skipped,skipped,skipped,3
25,Pamela BARNES (Grn),Kenneth BROWN (LD),David DODDS (Lab),skipped,skipped,skipped,skipped,3
26,Pamela BARNES (Grn),Kenneth BROWN (LD),David DODDS (Lab),skipped,skipped,skipped,skipped,3
27,Pamela BARNES (Grn),Kenneth BROWN (LD),David DODDS (Lab),skipped,skipped,skipped,skipped,3
28,Pamela BARNES (Grn),Kenneth BROWN (LD),Marion KERR (C),skipped,skipped,skipped,skipped,3
29,Pamela BARNES (Grn),Kenneth BROWN (LD),Marion KERR (C),skipped,skipped,skipped,skipped,3
30,Pamela BARNES (Grn),Kenneth BROWN (LD),Marion KERR (C),skipped,skipped,skipped,skipped,3
31,Pamela BARNES (Grn),Kenneth BROWN (LD),Marion KERR (C),skipped,skipped,skipped,skipped,3
32,Pamela BARNES (Grn),Kenneth BROWN (LD),Marion KERR (C),Cathy MULDOON (Lab),Greg MCCARRA (SNP),David DODDS (Lab),Pauline CLARK (SNP),3
33,Pamela BARNES (Grn),Kenneth BROWN (LD),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
34,Pamela BARNES (Grn),Kenneth BROWN (LD),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
35,Pamela BARNES (Grn),Kenneth BROWN (LD),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
36,Pamela BARNES (Grn),Kenneth BROWN (LD),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,skipped,3
37,Pamela BARNES (Grn),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,skipped,3
38,Pamela BARNES (Grn),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,skipped,3
39,Pamela BARNES (Grn),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,skipped,3
40,Pamela BARNES (Grn),Pauline CLARK (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
41,Pamela BARNES (Grn),Pauline CLARK (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
42,Pamela BARNES (Grn),Pauline CLARK (SNP),Kenneth BROWN (LD),Marion KERR (C),David DODDS (Lab),Cathy MULDOON (Lab),Greg MCCARRA (SNP),3
43,Pamela BARNES (Grn),Pauline CLARK (SNP),David DODDS (Lab),skipped,skipped,skipped,skipped,3
44,Pamela BARNES (Grn),Pauline CLARK (SNP),David DODDS (Lab),Greg MCCARRA (SNP),Cathy MULDOON (Lab),Marion KERR (C),Kenneth BROWN (LD),3
45,Pamela BARNES (Grn),Pauline CLARK (SNP),David DODDS (Lab),Cathy MULDOON (Lab),Greg MCCARRA (SNP),Kenneth BROWN (LD),Marion KERR (C),3
46,Pamela BARNES (Grn),Pauline CLARK (SNP),Marion KERR (C),skipped,skipped,skipped,skipped,3
47,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
48,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
49,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
50,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
51,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
52,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
53,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
54,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
55,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,3
56,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,3
57,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,3
58,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),David DODDS (Lab),Marion KERR (C),Cathy MULDOON (Lab),3
59,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),David DODDS (Lab),Cathy MULDOON (Lab),skipped,3
60,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),Cathy MULDOON (Lab),David DODDS (Lab),Marion KERR (C),3
61,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),David DODDS (Lab),Cathy MULDOON (Lab),skipped,skipped,3
62,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,3
63,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),skipped,3
64,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
65,Pamela BARNES (Grn),Pauline CLARK (SNP),Greg MCCARRA (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
66,Pamela BARNES (Grn),Pauline CLARK (SNP),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
67,Pamela BARNES (Grn),Pauline CLARK (SNP),Cathy MULDOON (Lab),Greg MCCARRA (SNP),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
68,Pamela BARNES (Grn),David DODDS (Lab),skipped,skipped,skipped,skipped,skipped,3
69,Pamela BARNES (Grn),David DODDS (Lab),skipped,skipped,skipped,skipped,skipped,3
70,Pamela BARNES (Grn),David DODDS (Lab),skipped,skipped,skipped,skipped,skipped,3
71,Pamela BARNES (Grn),David DODDS (Lab),Kenneth BROWN (LD),Cathy MULDOON (Lab),Marion KERR (C),skipped,skipped,3
72,Pamela BARNES (Grn),David DODDS (Lab),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
73,Pamela BARNES (Grn),David DODDS (Lab),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
74,Pamela BARNES (Grn),David DODDS (Lab),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
75,Pamela BARNES (Grn),David DODDS (Lab),Pauline CLARK (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,3
76,Pamela BARNES (Grn),David DODDS (Lab),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,3
77,Pamela BARNES (Grn),David DODDS (Lab),Greg MCCARRA (SNP),Marion KERR (C),skipped,skipped,skipped,3
78,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
79,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
80,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
81,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,3
82,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),Kenneth BROWN (LD),skipped,skipped,skipped,3
83,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),Kenneth BROWN (LD),skipped,skipped,skipped,3
84,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),Pauline CLARK (SNP),skipped,skipped,skipped,3
85,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),Pauline CLARK (SNP),Greg MCCARRA (SNP),skipped,skipped,3
86,Pamela BARNES (Grn),David DODDS (Lab),Cathy MULDOON (Lab),Pauline CLARK (SNP),Greg MCCARRA (SNP),Kenneth BROWN (LD),Marion KERR (C),3
87,Pamela BARNES (Grn),Marion KERR (C),skipped,skipped,skipped,skipped,skipped,3
88,Pamela BARNES (Grn),Marion KERR (C),skipped,skipped,skipped,skipped,skipped,3
89,Pamela BARNES (Grn),Marion KERR (C),skipped,skipped,skipped,skipped,skipped,3
90,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
91,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
92,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
93,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),David DODDS (Lab),Cathy MULDOON (Lab),Pauline CLARK (SNP),Greg MCCARRA (SNP),3
94,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),Cathy MULDOON (Lab),Pauline CLARK (SNP),Greg MCCARRA (SNP),David DODDS (Lab),3
95,Pamela BARNES (Grn),Marion KERR (C),Kenneth BROWN (LD),Cathy MULDOON (Lab),David DODDS (Lab),Pauline CLARK (SNP),Greg MCCARRA (SNP),3
96,Pamela BARNES (Grn),Marion KERR (C),Greg MCCARRA (SNP),Pauline CLARK (SNP),skipped,skipped,skipped,3
97,Pamela BARNES (Grn),Marion KERR (C),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Pauline CLARK (SNP),Greg MCCARRA (SNP),3
98,Pamela BARNES (Grn),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,skipped,3
99,Pamela BARNES (Grn),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,skipped,3
100,Pamela BARNES (Grn),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,skipped,3
101,Pamela BARNES (Grn),Greg MCCARRA (SNP),skipped,skipped,skipped,skipped,skipped,3
102,Pamela BARNES (Grn),Greg MCCARRA (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
103,Pamela BARNES (Grn),Greg MCCARRA (SNP),Kenneth BROWN (LD),skipped,skipped,skipped,skipped,3
104,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
105,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
106,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
107,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
108,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Kenneth BROWN (LD),David DODDS (Lab),Cathy MULDOON (Lab),Marion KERR (C),3
109,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),David DODDS (Lab),Kenneth BROWN (LD),Cathy MULDOON (Lab),Marion KERR (C),3
110,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,3
111,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
112,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
113,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),Marion KERR (C),3
114,Pamela BARNES (Grn),Greg MCCARRA (SNP),Pauline CLARK (SNP),Cathy MULDOON (Lab),Marion KERR (C),David DODDS (Lab),Kenneth BROWN (LD),3
115,Pamela BARNES (Grn),Greg MCCARRA (SNP),David DODDS (Lab),skipped,skipped,skipped,skipped,3
116,Pamela BARNES (Grn),Greg MCCARRA (SNP),Cathy MULDOON (Lab),David DODDS (Lab),Pauline CLARK (SNP),Kenneth BROWN (LD),Marion KERR (C),3
117,Pamela BARNES (Grn),Cathy MULDOON (Lab),skipped,skipped,skipped,skipped,skipped,3
118,Pamela BARNES (Grn),Cathy MULDOON (Lab),Pauline CLARK (SNP),skipped,skipped,skipped,skipped,3
119,Pamela BARNES (Grn),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,skipped,skipped,3
120,Pamela BARNES (Grn),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,skipped,skipped,3
121,Pamela BARNES (Grn),Cathy MULDOON (Lab),David DODDS (Lab),skipped,skipped,skipped,skipped,3
122,Pamela BARNES (Grn),Cathy MULDOON (Lab),David DODDS (Lab),Kenneth BROWN (LD),skipped,skipped,skipped,3
123,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
124,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
125,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
126,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
127,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
128,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
129,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
130,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
131,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
132,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
133,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
134,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
135,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
136,Kenneth BROWN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
137,Kenneth BROWN (LD),Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,3
138,Kenneth BROWN (LD),Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,3
139,Kenneth BROWN (LD),Pamela BARNES (Grn),skipped,skipped,skipped,skipped,skipped,3
