voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Chris COLLINGS (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,4
17,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Andrew GIUSTI (C),Robert MCCRAE (Ind),skipped,skipped,skipped,skipped,4
18,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Andrew GIUSTI (C),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),4
19,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Andrew GIUSTI (C),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),4
20,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),skipped,skipped,skipped,skipped,4
21,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Ros SURTEES (SNP),skipped,skipped,skipped,skipped,skipped,4
22,Chris COLLINGS (Libtn),Tracy DAVIDSON (Ind),Ros SURTEES (SNP),Robert MCCRAE (Ind),skipped,skipped,skipped,skipped,4
23,Chris COLLINGS (Libtn),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Chris COLLINGS (Libtn),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Chris COLLINGS (Libtn),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Chris COLLINGS (Libtn),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Chris COLLINGS (Libtn),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Tracy DAVIDSON (Ind),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),Ros SURTEES (SNP),Tommy SLOAN (Lab),skipped,4
29,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),Tracy DAVIDSON (Ind),skipped,skipped,4
30,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),skipped,skipped,skipped,skipped,skipped,4
31,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),Tracy DAVIDSON (Ind),Robert MCCRAE (Ind),Willie SCOBIE (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),4
32,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,4
33,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),Robert MCCRAE (Ind),Tracy DAVIDSON (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),4
34,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),Tommy SLOAN (Lab),skipped,skipped,skipped,skipped,4
35,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Marion MCCUTCHEON (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),Willie SCOBIE (Ind),Robert MCCRAE (Ind),skipped,4
36,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,4
37,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,4
38,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,4
39,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,4
40,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),Marion MCCUTCHEON (Ind),Robert MCCRAE (Ind),Tracy DAVIDSON (Ind),skipped,skipped,4
41,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Willie SCOBIE (Ind),Tommy SLOAN (Lab),Ros SURTEES (SNP),Tracy DAVIDSON (Ind),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),4
42,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Tommy SLOAN (Lab),skipped,skipped,skipped,skipped,skipped,4
43,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Tommy SLOAN (Lab),skipped,skipped,skipped,skipped,skipped,4
44,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Tommy SLOAN (Lab),Tracy DAVIDSON (Ind),skipped,skipped,skipped,skipped,4
45,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Tommy SLOAN (Lab),Robert MCCRAE (Ind),Tracy DAVIDSON (Ind),Ros SURTEES (SNP),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),4
46,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Ros SURTEES (SNP),Tracy DAVIDSON (Ind),Robert MCCRAE (Ind),Marion MCCUTCHEON (Ind),Willie SCOBIE (Ind),Tommy SLOAN (Lab),4
47,Chris COLLINGS (Libtn),Andrew GIUSTI (C),Ros SURTEES (SNP),Tommy SLOAN (Lab),skipped,skipped,skipped,skipped,4
48,Chris COLLINGS (Libtn),Robert MCCRAE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
51,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),Tracy DAVIDSON (Ind),Ros SURTEES (SNP),Willie SCOBIE (Ind),Tommy SLOAN (Lab),Robert MCCRAE (Ind),Andrew GIUSTI (C),4
52,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,4
53,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,4
54,Chris COLLINGS (Libtn),Marion MCCUTCHEON (Ind),Andrew GIUSTI (C),skipped,skipped,skipped,skipped,skipped,4
