voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
1,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
2,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
3,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
4,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
5,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
6,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
7,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
8,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
9,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
10,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
11,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
12,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
13,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
14,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
15,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
16,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
17,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
18,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
19,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
20,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
21,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
22,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
23,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
24,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
25,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
26,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
27,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
28,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
29,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
30,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
31,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
32,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
33,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
34,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
35,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
36,Lisa COURTS (LD),skipped,skipped,skipped,skipped,4
37,Lisa COURTS (LD),Doug FAIRBAIRN (C),skipped,skipped,skipped,4
38,Lisa COURTS (LD),Doug FAIRBAIRN (C),Gail MACGREGOR (C),skipped,skipped,4
