voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Elidh Myrvang BROWN Scottish Green Party,Juli HARRIS Scottish National Party (SNP),Derek ROSS Independent,David GORDON Scottish Conservative and Unionist,skipped,3
1,Elidh Myrvang BROWN Scottish Green Party,Juli HARRIS Scottish National Party (SNP),Derek ROSS Independent,David GORDON Scottish Conservative and Unionist,skipped,3
2,Elidh Myrvang BROWN Scottish Green Party,Juli HARRIS Scottish National Party (SNP),Derek ROSS Independent,David GORDON Scottish Conservative and Unionist,skipped,3
3,David Philip MCHUTCHON Sovereignty,Elidh Myrvang BROWN Scottish Green Party,David GORDON Scottish Conservative and Unionist,Derek ROSS Independent,Juli HARRIS Scottish National Party (SNP),3
4,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
5,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
6,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
7,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
8,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
9,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
10,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
11,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
12,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
13,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
14,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
15,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
16,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
17,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
18,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
19,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
20,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
21,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
22,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
23,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
24,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
25,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
26,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
27,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
28,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
29,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
30,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
31,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
32,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
33,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
34,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
35,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
36,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
37,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
38,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
39,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
40,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
41,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
42,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
43,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
44,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
45,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
46,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
47,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
48,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
49,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
50,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
51,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
52,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
53,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
54,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
55,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
56,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
57,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
58,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
59,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
60,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
61,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
62,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
63,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
64,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
65,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
66,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
67,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
68,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
69,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
70,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
71,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
72,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
73,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
74,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
75,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
76,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
77,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
78,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
79,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
80,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
81,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
82,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
83,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
84,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
85,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
86,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
87,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
88,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
89,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
90,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
91,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
92,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
93,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
94,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
95,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
96,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
97,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
98,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
99,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
100,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
101,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
102,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
103,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
104,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
105,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
106,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
107,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
108,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
109,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
110,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
111,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
112,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
113,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
114,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
115,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
116,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
117,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
118,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
119,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
120,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
121,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
122,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
123,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
124,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
125,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
126,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
127,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
128,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
129,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
130,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
131,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
132,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
133,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
134,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
135,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
136,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
137,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
138,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
139,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
140,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
141,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
142,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
143,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
144,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
145,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
146,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
147,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
148,Juli HARRIS Scottish National Party (SNP),Elidh Myrvang BROWN Scottish Green Party,Derek ROSS Independent,skipped,skipped,3
