voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,James BROOKS (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
