voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Caroline COCHRANE Independent,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,skipped,skipped,3
1,Caroline COCHRANE Independent,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,skipped,skipped,3
2,Caroline COCHRANE Independent,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,3
3,Caroline COCHRANE Independent,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,3
4,Caroline COCHRANE Independent,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,3
5,Caroline COCHRANE Independent,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Leagh DOUGLAS Scottish Conservative and Unionist,3
6,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Caroline COCHRANE Independent,skipped,3
7,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Caroline COCHRANE Independent,skipped,3
8,Caroline COCHRANE Independent,Gordon EDGAR Independent,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,skipped,skipped,3
9,Caroline COCHRANE Independent,Gordon EDGAR Independent,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Leagh DOUGLAS Scottish Conservative and Unionist,Scott REDPATH Scottish Labour Party,3
10,Gordon EDGAR Independent,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
11,Gordon EDGAR Independent,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
12,Gordon EDGAR Independent,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
13,Gordon EDGAR Independent,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
14,Gordon EDGAR Independent,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
15,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Caroline COCHRANE Independent,Gordon EDGAR Independent,Leagh DOUGLAS Scottish Conservative and Unionist,skipped,3
16,Caroline COCHRANE Independent,Barbra HARVIE Scottish Green Party,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Leagh DOUGLAS Scottish Conservative and Unionist,3
17,Caroline COCHRANE Independent,Leagh DOUGLAS Scottish Conservative and Unionist,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,3
18,Gordon EDGAR Independent,Leagh DOUGLAS Scottish Conservative and Unionist,Elaine THORNTON-NICOL Scottish National Party (SNP),Caroline COCHRANE Independent,skipped,skipped,3
19,Caroline COCHRANE Independent,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,skipped,3
20,Caroline COCHRANE Independent,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,skipped,3
21,Elaine THORNTON-NICOL Scottish National Party (SNP),Leagh DOUGLAS Scottish Conservative and Unionist,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
22,Elaine THORNTON-NICOL Scottish National Party (SNP),Leagh DOUGLAS Scottish Conservative and Unionist,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
23,Elaine THORNTON-NICOL Scottish National Party (SNP),Leagh DOUGLAS Scottish Conservative and Unionist,Scott REDPATH Scottish Labour Party,skipped,skipped,skipped,3
24,Barbra HARVIE Scottish Green Party,Leagh DOUGLAS Scottish Conservative and Unionist,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,skipped,3
25,Barbra HARVIE Scottish Green Party,Leagh DOUGLAS Scottish Conservative and Unionist,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,skipped,3
26,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Leagh DOUGLAS Scottish Conservative and Unionist,Caroline COCHRANE Independent,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,3
27,Elaine THORNTON-NICOL Scottish National Party (SNP),Barbra HARVIE Scottish Green Party,Leagh DOUGLAS Scottish Conservative and Unionist,Caroline COCHRANE Independent,Gordon EDGAR Independent,Scott REDPATH Scottish Labour Party,3
28,Caroline COCHRANE Independent,Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,Leagh DOUGLAS Scottish Conservative and Unionist,Barbra HARVIE Scottish Green Party,Elaine THORNTON-NICOL Scottish National Party (SNP),3
29,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,skipped,skipped,skipped,3
30,Elaine THORNTON-NICOL Scottish National Party (SNP),Scott REDPATH Scottish Labour Party,Gordon EDGAR Independent,skipped,skipped,skipped,3
