voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Denise May ROTHNIE Scottish Green Party,Marion Jane Muir EWENSON Scottish Liberal Democrats,Judy Margaret WHYTE (Ind),Neil BAILLIE Scottish National Party (SNP),Archie PEEBLES Scottish National Party (SNP),David KEATING Scottish Conservative and Unionist,4
1,Neil BAILLIE Scottish National Party (SNP),Denise May ROTHNIE Scottish Green Party,Archie PEEBLES Scottish National Party (SNP),Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,skipped,4
2,Neil BAILLIE Scottish National Party (SNP),Denise May ROTHNIE Scottish Green Party,Archie PEEBLES Scottish National Party (SNP),Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,skipped,4
3,David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,Archie PEEBLES Scottish National Party (SNP),Neil BAILLIE Scottish National Party (SNP),Judy Margaret WHYTE (Ind),4
4,Neil BAILLIE Scottish National Party (SNP),Denise May ROTHNIE Scottish Green Party,Archie PEEBLES Scottish National Party (SNP),Marion Jane Muir EWENSON Scottish Liberal Democrats,Judy Margaret WHYTE (Ind),skipped,4
5,Neil BAILLIE Scottish National Party (SNP),Denise May ROTHNIE Scottish Green Party,Archie PEEBLES Scottish National Party (SNP),Marion Jane Muir EWENSON Scottish Liberal Democrats,Judy Margaret WHYTE (Ind),skipped,4
6,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
7,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
8,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
9,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
10,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
11,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
12,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
13,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
14,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
15,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
16,Judy Margaret WHYTE (Ind),David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,4
17,David KEATING Scottish Conservative and Unionist,Neil BAILLIE Scottish National Party (SNP),Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
18,David KEATING Scottish Conservative and Unionist,Marion Jane Muir EWENSON Scottish Liberal Democrats,Judy Margaret WHYTE (Ind),Neil BAILLIE Scottish National Party (SNP),skipped,skipped,4
19,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
20,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
21,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
22,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
23,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
24,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
25,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
26,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
27,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
28,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
29,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
30,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
31,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
32,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
33,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
34,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
35,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
36,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
37,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
38,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
39,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
40,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
41,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
42,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
43,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
44,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
45,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
46,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
47,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
48,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
49,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
50,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
51,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
52,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
53,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
54,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
55,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
56,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
57,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
58,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,Denise May ROTHNIE Scottish Green Party,skipped,skipped,skipped,4
59,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
60,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
61,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
62,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
63,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
64,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
65,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
66,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
67,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
68,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
69,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
70,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
71,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
72,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
73,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
74,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
75,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
76,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
77,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
78,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
79,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
80,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
81,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
82,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
83,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
84,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
85,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
86,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
87,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
88,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
89,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
90,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
91,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
92,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
93,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
94,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
95,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
96,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
97,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
98,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
99,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
100,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
101,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
102,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
103,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
104,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
105,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
106,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
107,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
108,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
109,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
110,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
111,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
112,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
113,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
114,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
115,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
116,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
117,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
118,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
119,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
120,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
121,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
122,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
123,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
124,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
125,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
126,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
127,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
128,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
129,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
130,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
131,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
132,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
133,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
134,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
135,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
136,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
137,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
138,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
139,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
140,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
141,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
142,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
143,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
144,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
145,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
146,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
147,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
148,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
149,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
150,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
151,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
152,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
153,Judy Margaret WHYTE (Ind),Marion Jane Muir EWENSON Scottish Liberal Democrats,David KEATING Scottish Conservative and Unionist,skipped,skipped,skipped,4
