voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
1,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
2,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
3,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
4,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
5,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
6,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
7,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
8,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
9,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
10,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
11,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
12,Mark BURGESS (Ind),skipped,skipped,skipped,skipped,skipped,3
13,Mark BURGESS (Ind),John N HUNTER (Ind),skipped,skipped,skipped,skipped,3
14,Mark BURGESS (Ind),John N HUNTER (Ind),skipped,skipped,skipped,skipped,3
15,Mark BURGESS (Ind),John N HUNTER (Ind),skipped,skipped,skipped,skipped,3
16,Mark BURGESS (Ind),John N HUNTER (Ind),skipped,skipped,skipped,skipped,3
17,Mark BURGESS (Ind),John N HUNTER (Ind),skipped,skipped,skipped,skipped,3
18,Mark BURGESS (Ind),John N HUNTER (Ind),Peter JAMIESON (SC),skipped,skipped,skipped,3
19,Mark BURGESS (Ind),John N HUNTER (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,3
20,Mark BURGESS (Ind),John N HUNTER (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,3
21,Mark BURGESS (Ind),John N HUNTER (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,3
22,Mark BURGESS (Ind),John N HUNTER (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),3
23,Mark BURGESS (Ind),John N HUNTER (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),3
24,Mark BURGESS (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
25,Mark BURGESS (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
26,Mark BURGESS (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),Vaila WISHART (Ind),3
27,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
28,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
29,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
30,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
31,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
32,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),skipped,skipped,skipped,3
33,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),skipped,skipped,3
34,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),skipped,skipped,3
35,Mark BURGESS (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),Ian SCOTT (Ind),3
36,Mark BURGESS (Ind),Peter JAMIESON (SC),skipped,skipped,skipped,skipped,3
37,Mark BURGESS (Ind),Peter JAMIESON (SC),skipped,skipped,skipped,skipped,3
38,Mark BURGESS (Ind),Peter JAMIESON (SC),John N HUNTER (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),3
39,Mark BURGESS (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),skipped,skipped,skipped,3
40,Mark BURGESS (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),skipped,skipped,skipped,3
41,Mark BURGESS (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),skipped,skipped,skipped,3
42,Mark BURGESS (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),skipped,skipped,skipped,3
43,Mark BURGESS (Ind),Peter JAMIESON (SC),Davie SANDISON (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),3
44,Mark BURGESS (Ind),Peter JAMIESON (SC),Ian SCOTT (Ind),Vaila WISHART (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),3
45,Mark BURGESS (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),skipped,skipped,skipped,3
46,Mark BURGESS (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),skipped,skipped,skipped,3
47,Mark BURGESS (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),skipped,skipped,skipped,3
48,Mark BURGESS (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),skipped,skipped,skipped,3
49,Mark BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,skipped,3
50,Mark BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,skipped,3
51,Mark BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,skipped,3
52,Mark BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,skipped,3
53,Mark BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,skipped,skipped,3
54,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),skipped,skipped,skipped,3
55,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),skipped,skipped,skipped,3
56,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),skipped,skipped,skipped,3
57,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),skipped,skipped,skipped,3
58,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),Ian SCOTT (Ind),3
59,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),skipped,skipped,3
60,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),3
61,Mark BURGESS (Ind),Davie SANDISON (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),Ian SCOTT (Ind),3
62,Mark BURGESS (Ind),Davie SANDISON (Ind),Peter JAMIESON (SC),skipped,skipped,skipped,3
63,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
64,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
65,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
66,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
67,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
68,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
69,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
70,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,skipped,skipped,3
71,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),John N HUNTER (Ind),skipped,skipped,3
72,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),John N HUNTER (Ind),Peter JAMIESON (SC),skipped,3
73,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),John N HUNTER (Ind),Vaila WISHART (Ind),Peter JAMIESON (SC),3
74,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),Peter JAMIESON (SC),Vaila WISHART (Ind),John N HUNTER (Ind),3
75,Mark BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),Vaila WISHART (Ind),skipped,skipped,3
