voter_id,rank1,rank2,rank3,rank4,num_positions
0,Allison DUNCAN (Ind),skipped,skipped,skipped,3
1,Allison DUNCAN (Ind),skipped,skipped,skipped,3
2,Allison DUNCAN (Ind),skipped,skipped,skipped,3
3,Allison DUNCAN (Ind),skipped,skipped,skipped,3
4,Allison DUNCAN (Ind),skipped,skipped,skipped,3
5,Allison DUNCAN (Ind),skipped,skipped,skipped,3
6,Allison DUNCAN (Ind),skipped,skipped,skipped,3
7,Allison DUNCAN (Ind),skipped,skipped,skipped,3
8,Allison DUNCAN (Ind),skipped,skipped,skipped,3
9,Allison DUNCAN (Ind),skipped,skipped,skipped,3
10,Allison DUNCAN (Ind),skipped,skipped,skipped,3
11,Allison DUNCAN (Ind),skipped,skipped,skipped,3
12,Allison DUNCAN (Ind),skipped,skipped,skipped,3
13,Allison DUNCAN (Ind),skipped,skipped,skipped,3
14,Allison DUNCAN (Ind),skipped,skipped,skipped,3
15,Allison DUNCAN (Ind),skipped,skipped,skipped,3
16,Allison DUNCAN (Ind),skipped,skipped,skipped,3
17,Allison DUNCAN (Ind),skipped,skipped,skipped,3
18,Allison DUNCAN (Ind),skipped,skipped,skipped,3
19,Allison DUNCAN (Ind),skipped,skipped,skipped,3
20,Allison DUNCAN (Ind),skipped,skipped,skipped,3
21,Allison DUNCAN (Ind),skipped,skipped,skipped,3
22,Allison DUNCAN (Ind),skipped,skipped,skipped,3
23,Allison DUNCAN (Ind),skipped,skipped,skipped,3
24,Allison DUNCAN (Ind),skipped,skipped,skipped,3
25,Allison DUNCAN (Ind),skipped,skipped,skipped,3
26,Allison DUNCAN (Ind),skipped,skipped,skipped,3
27,Allison DUNCAN (Ind),skipped,skipped,skipped,3
28,Allison DUNCAN (Ind),skipped,skipped,skipped,3
29,Allison DUNCAN (Ind),skipped,skipped,skipped,3
30,Allison DUNCAN (Ind),skipped,skipped,skipped,3
31,Allison DUNCAN (Ind),skipped,skipped,skipped,3
32,Allison DUNCAN (Ind),skipped,skipped,skipped,3
33,Allison DUNCAN (Ind),skipped,skipped,skipped,3
34,Allison DUNCAN (Ind),skipped,skipped,skipped,3
35,Allison DUNCAN (Ind),skipped,skipped,skipped,3
36,Allison DUNCAN (Ind),skipped,skipped,skipped,3
37,Allison DUNCAN (Ind),skipped,skipped,skipped,3
38,Allison DUNCAN (Ind),skipped,skipped,skipped,3
39,Allison DUNCAN (Ind),skipped,skipped,skipped,3
40,Allison DUNCAN (Ind),skipped,skipped,skipped,3
41,Allison DUNCAN (Ind),skipped,skipped,skipped,3
42,Allison DUNCAN (Ind),skipped,skipped,skipped,3
43,Allison DUNCAN (Ind),skipped,skipped,skipped,3
44,Allison DUNCAN (Ind),skipped,skipped,skipped,3
45,Allison DUNCAN (Ind),skipped,skipped,skipped,3
46,Allison DUNCAN (Ind),skipped,skipped,skipped,3
