voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,numSeats,numCands
54,Grn,SNP,SNP,Labour and Co-operative Party,Soc Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,4,12
55,Grn,SNP,SNP,Labour and Co-operative Party,Soc Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,4,12
56,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Labour and Co-operative Party,LD,skipped,skipped,skipped,skipped,skipped,skipped,4,12
57,SNP,SNP,Labour and Co-operative Party,Grn,David RENTON Women's Equality Party (UNKNOWN),LD,Soc Lab,skipped,skipped,skipped,skipped,skipped,4,12
58,Grn,Labour and Co-operative Party,SNP,Comm,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
59,Grn,Labour and Co-operative Party,SNP,Comm,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
60,Grn,Labour and Co-operative Party,LD,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),Comm,skipped,skipped,skipped,skipped,skipped,skipped,4,12
61,SNP,SNP,Alba,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
62,Labour and Co-operative Party,Con,LD,David RENTON Women's Equality Party (UNKNOWN),SFP,Soc Lab,Grn,Freedom Alliance,Alba,SNP,SNP,Comm,4,12
63,Alba,David RENTON Women's Equality Party (UNKNOWN),Grn,Comm,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
64,SNP,SNP,Alba,Comm,Grn,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,12
65,Labour and Co-operative Party,Grn,SNP,LD,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,12
66,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
67,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
68,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
69,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
70,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
71,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
72,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
73,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
74,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
75,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
76,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
77,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
78,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
79,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
80,Con,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
81,Grn,Labour and Co-operative Party,SNP,SNP,David RENTON Women's Equality Party (UNKNOWN),Comm,LD,Soc Lab,skipped,skipped,skipped,skipped,4,12
82,Alba,Comm,Soc Lab,Labour and Co-operative Party,SFP,Con,LD,Freedom Alliance,David RENTON Women's Equality Party (UNKNOWN),SNP,Grn,SNP,4,12
83,SNP,SNP,Grn,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),LD,Labour and Co-operative Party,Alba,Freedom Alliance,Comm,SFP,Con,4,12
84,Labour and Co-operative Party,Soc Lab,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
85,Labour and Co-operative Party,Soc Lab,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
86,Con,Grn,Labour and Co-operative Party,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
87,Grn,Comm,Soc Lab,Labour and Co-operative Party,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,12
88,Grn,Comm,Soc Lab,Labour and Co-operative Party,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,12
89,Grn,Comm,Soc Lab,Labour and Co-operative Party,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,12
90,SNP,SNP,Grn,Alba,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
91,SNP,SNP,Grn,Alba,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
92,Comm,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
93,Comm,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
94,Comm,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
95,Labour and Co-operative Party,LD,Grn,SNP,SNP,Con,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),Alba,Comm,Freedom Alliance,SFP,4,12
96,Grn,Freedom Alliance,LD,Labour and Co-operative Party,Alba,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,12
97,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Alba,Soc Lab,Labour and Co-operative Party,LD,Freedom Alliance,Comm,SFP,Con,4,12
98,SFP,Freedom Alliance,Soc Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
99,Con,Alba,SFP,Freedom Alliance,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
100,Soc Lab,Grn,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
101,Soc Lab,Grn,Comm,Labour and Co-operative Party,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
102,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Labour and Co-operative Party,LD,Freedom Alliance,SFP,Alba,Con,Soc Lab,Comm,4,12
103,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Alba,Labour and Co-operative Party,LD,Soc Lab,Comm,SFP,Freedom Alliance,Con,4,12
104,Grn,SNP,SNP,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),Comm,skipped,skipped,skipped,skipped,skipped,skipped,4,12
105,Labour and Co-operative Party,Con,LD,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
106,SNP,SNP,Grn,Soc Lab,LD,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),Freedom Alliance,SFP,Alba,Comm,Con,4,12
107,Alba,Grn,SNP,SNP,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),Comm,Soc Lab,skipped,skipped,skipped,skipped,4,12
108,Alba,SNP,SNP,Grn,Soc Lab,Comm,skipped,skipped,skipped,skipped,skipped,skipped,4,12
109,Grn,Soc Lab,Labour and Co-operative Party,SNP,SNP,David RENTON Women's Equality Party (UNKNOWN),LD,skipped,skipped,skipped,skipped,skipped,4,12
110,SNP,SNP,Alba,Grn,Soc Lab,LD,Labour and Co-operative Party,Freedom Alliance,David RENTON Women's Equality Party (UNKNOWN),Comm,SFP,Con,4,12
111,SNP,SNP,Grn,Comm,LD,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),SFP,Soc Lab,Freedom Alliance,Alba,Con,4,12
112,SNP,SNP,David RENTON Women's Equality Party (UNKNOWN),Labour and Co-operative Party,LD,SFP,Con,Freedom Alliance,Grn,Comm,Alba,Soc Lab,4,12
113,SNP,Grn,SNP,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Comm,Alba,Labour and Co-operative Party,skipped,skipped,skipped,skipped,4,12
114,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
115,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
116,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
117,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
118,SNP,SNP,Alba,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
119,Comm,Labour and Co-operative Party,Grn,LD,Con,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,4,12
120,Grn,David RENTON Women's Equality Party (UNKNOWN),SNP,SNP,Labour and Co-operative Party,LD,Soc Lab,Comm,Freedom Alliance,SFP,Con,Alba,4,12
121,Grn,SNP,SNP,Alba,David RENTON Women's Equality Party (UNKNOWN),Comm,Freedom Alliance,Soc Lab,SFP,Labour and Co-operative Party,Con,LD,4,12
122,Soc Lab,Labour and Co-operative Party,LD,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
123,Grn,SNP,SNP,Alba,Labour and Co-operative Party,Comm,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),LD,Freedom Alliance,Con,SFP,4,12
124,Grn,Labour and Co-operative Party,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
125,Grn,Labour and Co-operative Party,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
126,Grn,Labour and Co-operative Party,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
127,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
128,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
129,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
130,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
131,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
132,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
133,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
134,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
135,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
136,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
137,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
138,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
139,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
140,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
141,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
142,Grn,Labour and Co-operative Party,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
143,SNP,Grn,Labour and Co-operative Party,SNP,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
144,SNP,Grn,Labour and Co-operative Party,SNP,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
145,SNP,SNP,Labour and Co-operative Party,Grn,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
146,SNP,LD,SNP,Grn,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,12
147,SNP,Grn,Labour and Co-operative Party,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
148,SNP,SNP,Soc Lab,LD,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
149,Grn,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Comm,SNP,SNP,Con,Alba,LD,SFP,Freedom Alliance,4,12
150,Freedom Alliance,Alba,LD,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
151,SNP,SNP,Grn,Alba,Labour and Co-operative Party,LD,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),Freedom Alliance,Comm,Con,SFP,4,12
152,Labour and Co-operative Party,LD,Con,Grn,SFP,Soc Lab,Freedom Alliance,David RENTON Women's Equality Party (UNKNOWN),Comm,Alba,SNP,SNP,4,12
153,Comm,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Con,Labour and Co-operative Party,Grn,skipped,skipped,skipped,skipped,skipped,skipped,4,12
154,LD,Con,Freedom Alliance,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
155,LD,Labour and Co-operative Party,Grn,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
156,SNP,SNP,Labour and Co-operative Party,Alba,Grn,LD,Soc Lab,Comm,Freedom Alliance,David RENTON Women's Equality Party (UNKNOWN),Con,SFP,4,12
157,SNP,SNP,Grn,LD,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Comm,Freedom Alliance,Alba,SFP,Con,4,12
158,SNP,SNP,David RENTON Women's Equality Party (UNKNOWN),Grn,Alba,Freedom Alliance,Labour and Co-operative Party,SFP,LD,Comm,Con,Soc Lab,4,12
159,Grn,SNP,SNP,Comm,Soc Lab,Labour and Co-operative Party,LD,David RENTON Women's Equality Party (UNKNOWN),Alba,Freedom Alliance,SFP,Con,4,12
160,Grn,SNP,SNP,Labour and Co-operative Party,LD,Soc Lab,Comm,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,4,12
161,Grn,SNP,SNP,Labour and Co-operative Party,LD,Soc Lab,Comm,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,4,12
162,Labour and Co-operative Party,Grn,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Comm,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
163,Grn,LD,Labour and Co-operative Party,SNP,SNP,David RENTON Women's Equality Party (UNKNOWN),Soc Lab,Comm,Alba,Freedom Alliance,SFP,Con,4,12
164,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
165,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
166,SNP,SNP,Grn,David RENTON Women's Equality Party (UNKNOWN),Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
167,Grn,Labour and Co-operative Party,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
168,Grn,Labour and Co-operative Party,SNP,SNP,Soc Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
169,Grn,SNP,SNP,LD,Comm,Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,4,12
170,SNP,SNP,Grn,Freedom Alliance,David RENTON Women's Equality Party (UNKNOWN),Alba,Comm,skipped,skipped,skipped,skipped,skipped,4,12
171,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
172,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
173,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
174,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
175,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
176,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
177,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
178,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
179,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
180,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
181,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
182,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
183,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
184,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
185,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
186,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
187,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
188,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
189,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
190,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
191,SNP,Grn,SNP,LD,Labour and Co-operative Party,Soc Lab,Comm,David RENTON Women's Equality Party (UNKNOWN),Alba,Freedom Alliance,Con,SFP,4,12
192,Labour and Co-operative Party,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
193,Labour and Co-operative Party,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
194,Labour and Co-operative Party,SFP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
195,Labour and Co-operative Party,LD,SNP,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
196,LD,Alba,SNP,Freedom Alliance,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
197,LD,SNP,Labour and Co-operative Party,Con,Grn,David RENTON Women's Equality Party (UNKNOWN),SNP,Soc Lab,Comm,Freedom Alliance,Alba,SFP,4,12
198,Alba,SNP,SNP,Grn,Comm,Labour and Co-operative Party,LD,Soc Lab,David RENTON Women's Equality Party (UNKNOWN),SFP,Freedom Alliance,Con,4,12
199,LD,David RENTON Women's Equality Party (UNKNOWN),Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
200,Grn,LD,SNP,Labour and Co-operative Party,Con,SNP,David RENTON Women's Equality Party (UNKNOWN),Comm,Soc Lab,Alba,Freedom Alliance,SFP,4,12
201,Labour and Co-operative Party,Grn,SNP,SNP,Soc Lab,Comm,LD,David RENTON Women's Equality Party (UNKNOWN),skipped,skipped,skipped,skipped,4,12
202,LD,Grn,Labour and Co-operative Party,David RENTON Women's Equality Party (UNKNOWN),SNP,Soc Lab,SNP,Alba,SFP,Con,Freedom Alliance,Comm,4,12
203,Grn,LD,SNP,Comm,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
