voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Jacq COTTRELL (Grn),Stuart SMITH (LD),Jeremy FINDLAY (Con),Carol MCFARLANE (Lab),skipped,skipped,skipped,skipped,3,8
1,Carol MCFARLANE (Lab),Stuart SMITH (LD),Judy LOCKHART-HUNTER (Con),Jeremy FINDLAY (Con),Jacq COTTRELL (Grn),Liz ALLAN (SNP),George Henry COWEN (UKIP),Alison CARTER (SFP),3,8
2,Jacq COTTRELL (Grn),Liz ALLAN (SNP),Jeremy FINDLAY (Con),skipped,skipped,skipped,skipped,skipped,3,8
3,Jacq COTTRELL (Grn),Liz ALLAN (SNP),Jeremy FINDLAY (Con),skipped,skipped,skipped,skipped,skipped,3,8
4,Stuart SMITH (LD),Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Liz ALLAN (SNP),Jeremy FINDLAY (Con),Judy LOCKHART-HUNTER (Con),Alison CARTER (SFP),George Henry COWEN (UKIP),3,8
5,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
6,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
7,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
8,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
9,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
10,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
11,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
12,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
13,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
14,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
15,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
16,Jacq COTTRELL (Grn),Carol MCFARLANE (Lab),Stuart SMITH (LD),Liz ALLAN (SNP),skipped,skipped,skipped,skipped,3,8
