voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Bill FRASER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Bill FRASER (LD),Akhtar KHAN (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Bill FRASER (LD),Akhtar KHAN (TUSC),Norman MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,3
35,Bill FRASER (LD),Akhtar KHAN (TUSC),Norman MACLEOD (SNP),skipped,skipped,skipped,skipped,skipped,3
