voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
1,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
2,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
3,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
4,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
5,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
6,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
7,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
8,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
9,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
10,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
11,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
12,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
13,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
14,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
15,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
16,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
17,Heloise LE MOAL (Grn),James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
18,Faten HAMEED (Con),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),skipped,skipped,1,5
19,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
20,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
21,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
22,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
23,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
24,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
25,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
26,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Faten HAMEED (Con),1,5
27,Heloise LE MOAL (Grn),Faten HAMEED (Con),skipped,skipped,skipped,1,5
28,Heloise LE MOAL (Grn),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),skipped,skipped,1,5
29,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
30,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
31,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
32,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
33,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
34,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
35,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
36,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
37,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
38,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
39,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
40,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
41,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
42,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
43,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
44,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
45,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
46,James ADAMS Glasgow (Lab),Nicholas Allan BUDGEN (LD),Faten HAMEED (Con),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
47,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
48,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
49,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
50,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
51,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
52,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
53,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
54,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
55,Faten HAMEED (Con),Nicholas Allan BUDGEN (LD),James ADAMS Glasgow (Lab),Cylina PORCH (SNP),Heloise LE MOAL (Grn),1,5
