voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Alba,Ian KENNEDY (Ind),SNP,John MCLUCKIE (Ind),LD,Lab,Grn,Con,Mark Andrew TUNNICLIFF (Ind),,9
10,Alba,Ian KENNEDY (Ind),SNP,John MCLUCKIE (Ind),Grn,Lab,LD,Con,Mark Andrew TUNNICLIFF (Ind),,9
11,Alba,John MCLUCKIE (Ind),Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Alba,John MCLUCKIE (Ind),Ian KENNEDY (Ind),Mark Andrew TUNNICLIFF (Ind),LD,Lab,Grn,Con,SNP,,9
13,Alba,John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),Ian KENNEDY (Ind),Lab,Con,LD,Grn,SNP,,9
14,Alba,John MCLUCKIE (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Alba,John MCLUCKIE (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Alba,Mark Andrew TUNNICLIFF (Ind),John MCLUCKIE (Ind),Ian KENNEDY (Ind),SNP,LD,Lab,Grn,Con,,9
17,Alba,Mark Andrew TUNNICLIFF (Ind),Lab,Ian KENNEDY (Ind),Con,skipped,skipped,skipped,skipped,,9
18,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,Alba,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,Alba,SNP,John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
25,Alba,SNP,John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
26,Alba,SNP,John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
27,Alba,SNP,John MCLUCKIE (Ind),Ian KENNEDY (Ind),Mark Andrew TUNNICLIFF (Ind),LD,Grn,Lab,Con,,9
28,Alba,SNP,Mark Andrew TUNNICLIFF (Ind),Ian KENNEDY (Ind),John MCLUCKIE (Ind),Lab,LD,Grn,Con,,9
29,Alba,SNP,LD,Ian KENNEDY (Ind),Con,Grn,John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),Lab,,9
30,Alba,SNP,Lab,LD,Mark Andrew TUNNICLIFF (Ind),John MCLUCKIE (Ind),Ian KENNEDY (Ind),Con,Grn,,9
31,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
32,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
33,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
34,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
35,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
36,Alba,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
37,Alba,SNP,Grn,Ian KENNEDY (Ind),John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,,9
38,Alba,SNP,Grn,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),skipped,skipped,skipped,,9
39,Alba,SNP,Grn,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Lab,LD,Mark Andrew TUNNICLIFF (Ind),skipped,,9
40,Alba,SNP,Grn,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Lab,LD,Con,Mark Andrew TUNNICLIFF (Ind),,9
41,Alba,SNP,Grn,Ian KENNEDY (Ind),Mark Andrew TUNNICLIFF (Ind),skipped,skipped,skipped,skipped,,9
42,Alba,SNP,Grn,Ian KENNEDY (Ind),Mark Andrew TUNNICLIFF (Ind),John MCLUCKIE (Ind),Lab,LD,Con,,9
43,Alba,SNP,Grn,Mark Andrew TUNNICLIFF (Ind),Ian KENNEDY (Ind),John MCLUCKIE (Ind),Lab,LD,Con,,9
44,Alba,SNP,Grn,Mark Andrew TUNNICLIFF (Ind),John MCLUCKIE (Ind),Ian KENNEDY (Ind),Lab,LD,Con,,9
45,Alba,SNP,Grn,Mark Andrew TUNNICLIFF (Ind),Lab,Ian KENNEDY (Ind),John MCLUCKIE (Ind),LD,Con,,9
46,Alba,SNP,Grn,Lab,skipped,skipped,skipped,skipped,skipped,,9
47,Alba,SNP,Grn,Lab,LD,skipped,skipped,skipped,skipped,,9
48,Alba,SNP,Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
49,Alba,SNP,Con,Lab,skipped,skipped,skipped,skipped,skipped,,9
50,Alba,LD,Ian KENNEDY (Ind),Grn,SNP,John MCLUCKIE (Ind),Lab,skipped,skipped,,9
51,Alba,LD,Ian KENNEDY (Ind),Grn,SNP,John MCLUCKIE (Ind),Lab,skipped,skipped,,9
52,Alba,Lab,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
53,Alba,Lab,SNP,Con,skipped,skipped,skipped,skipped,skipped,,9
54,Alba,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
55,Alba,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
56,Alba,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,9
57,Alba,Grn,SNP,Mark Andrew TUNNICLIFF (Ind),John MCLUCKIE (Ind),Ian KENNEDY (Ind),LD,Lab,Con,,9
58,Alba,Grn,SNP,LD,Lab,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),Con,,9
59,Alba,Grn,SNP,LD,Lab,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),Con,,9
60,Alba,Grn,Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
61,Alba,Con,Ian KENNEDY (Ind),LD,skipped,skipped,skipped,skipped,skipped,,9
62,Alba,Con,Lab,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),LD,Grn,SNP,,9
63,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
64,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
65,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
66,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
67,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
68,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
69,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
70,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
71,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
72,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
73,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
74,Ian KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
75,Ian KENNEDY (Ind),Alba,SNP,Grn,LD,Mark Andrew TUNNICLIFF (Ind),skipped,skipped,skipped,,9
76,Ian KENNEDY (Ind),Alba,SNP,Grn,LD,Mark Andrew TUNNICLIFF (Ind),Lab,John MCLUCKIE (Ind),Con,,9
77,Ian KENNEDY (Ind),Alba,Grn,John MCLUCKIE (Ind),LD,Mark Andrew TUNNICLIFF (Ind),SNP,Lab,Con,,9
78,Ian KENNEDY (Ind),John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
79,Ian KENNEDY (Ind),John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
80,Ian KENNEDY (Ind),John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
81,Ian KENNEDY (Ind),John MCLUCKIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
82,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Alba,skipped,skipped,skipped,skipped,skipped,skipped,,9
83,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
84,Ian KENNEDY (Ind),John MCLUCKIE (Ind),Mark Andrew TUNNICLIFF (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
