voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
0,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Graeme CAMPBELL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Erica YOUNG (Grn),William HOLMAN (SNP),Lynn FILSHIE (Ind),Margaret COOPER (Lab),Allan FINNIE (Con),Isobel DORMAN (SNP),Melvyn Donald RANDALL (UKIP),Jim MALLOY (Ind),skipped,4
47,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Erica YOUNG (Grn),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Margaret COOPER (Lab),John HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Isobel DORMAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Lynn FILSHIE (Ind),John HAMILTON (Lab),Margaret COOPER (Lab),Erica YOUNG (Grn),Melvyn Donald RANDALL (UKIP),skipped,skipped,skipped,skipped,4
56,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Allan FINNIE (Con),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Allan FINNIE (Con),John HAMILTON (Lab),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
58,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Graeme CAMPBELL (Ind),Kenny WEIR (Ind),Jim MALLOY (Ind),Isobel DORMAN (SNP),John HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
61,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Kenny WEIR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Kenny WEIR (Ind),Margaret COOPER (Lab),Lynn FILSHIE (Ind),Allan FINNIE (Con),Jim MALLOY (Ind),Melvyn Donald RANDALL (UKIP),Isobel DORMAN (SNP),John HAMILTON (Lab),William HOLMAN (SNP),4
66,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Kenny WEIR (Ind),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Isobel DORMAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Kenny WEIR (Ind),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
72,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Allan FINNIE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Jim MALLOY (Ind),Kenny WEIR (Ind),William HOLMAN (SNP),Allan FINNIE (Con),Melvyn Donald RANDALL (UKIP),John HAMILTON (Lab),Isobel DORMAN (SNP),Margaret COOPER (Lab),4
75,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Jim MALLOY (Ind),Kenny WEIR (Ind),Melvyn Donald RANDALL (UKIP),Margaret COOPER (Lab),John HAMILTON (Lab),William HOLMAN (SNP),Isobel DORMAN (SNP),Allan FINNIE (Con),4
76,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Lynn FILSHIE (Ind),Melvyn Donald RANDALL (UKIP),William HOLMAN (SNP),Isobel DORMAN (SNP),skipped,skipped,skipped,skipped,skipped,4
77,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Allan FINNIE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),John HAMILTON (Lab),Jim MALLOY (Ind),Isobel DORMAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
79,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),William HOLMAN (SNP),John HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Jim MALLOY (Ind),Kenny WEIR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Graeme CAMPBELL (Ind),Erica YOUNG (Grn),Melvyn Donald RANDALL (UKIP),Jim MALLOY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Graeme CAMPBELL (Ind),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Graeme CAMPBELL (Ind),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Graeme CAMPBELL (Ind),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Graeme CAMPBELL (Ind),Margaret COOPER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Graeme CAMPBELL (Ind),Margaret COOPER (Lab),Erica YOUNG (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
