precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
373900,Vote by Mail - 400C,33982,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33983,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33984,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,33985,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,33986,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33987,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33988,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,33989,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,33990,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33991,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33992,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,33993,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,33994,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,33995,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,33996,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,33997,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,33998,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,33999,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34000,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34001,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34002,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34003,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34004,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34005,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34006,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34007,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34008,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34009,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34010,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34012,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34013,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34014,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34015,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34016,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34017,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34018,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34019,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34020,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34021,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34022,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34023,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34024,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34025,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34026,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34027,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34028,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34029,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34030,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34031,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34032,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34033,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34034,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34035,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34036,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34037,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34038,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34039,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34040,ALICE A. SPEARMAN,skipped,skipped,3,1
373900,Vote by Mail - 400C,34041,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34042,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
373900,Vote by Mail - 400C,34043,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34044,JAMES HARRIS,ALICE A. SPEARMAN,writein,3,1
373900,Vote by Mail - 400C,34045,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34046,JAMES HARRIS,skipped,skipped,3,1
373900,Vote by Mail - 400C,34047,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
373900,Vote by Mail - 400C,34048,ALICE A. SPEARMAN,writein,skipped,3,1
373900,Vote by Mail - 400C,34049,writein,skipped,skipped,3,1
373900,Vote by Mail - 400C,34050,ALICE A. SPEARMAN,JAMES HARRIS,writein,3,1
373900,Vote by Mail - 400C,34051,ALICE A. SPEARMAN,JAMES HARRIS,writein,3,1
400400,Vote by Mail - 400C,34053,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34054,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34056,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34057,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34058,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34059,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34060,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34061,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34063,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34064,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34065,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34066,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34068,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34069,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34070,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34071,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34072,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34073,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34074,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34075,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34076,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34077,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34078,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34079,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34080,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34081,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34082,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34083,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34084,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34085,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34086,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34087,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34088,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34089,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34090,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34091,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34092,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34093,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34094,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
400400,Vote by Mail - 400C,34095,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
400400,Vote by Mail - 400C,34096,JAMES HARRIS,skipped,skipped,3,1
400400,Vote by Mail - 400C,34097,ALICE A. SPEARMAN,skipped,skipped,3,1
400400,Vote by Mail - 400C,34098,JAMES HARRIS,ALICE A. SPEARMAN,writein,3,1
400400,Vote by Mail - 400C,34099,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
361300,Vote by Mail - 400C,37980,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
361300,Vote by Mail - 400C,37981,ALICE A. SPEARMAN,skipped,skipped,3,1
361300,Vote by Mail - 400C,37982,JAMES HARRIS,skipped,skipped,3,1
361300,Vote by Mail - 400C,37983,JAMES HARRIS,writein,skipped,3,1
361300,Vote by Mail - 400C,37984,JAMES HARRIS,skipped,skipped,3,1
361300,Vote by Mail - 400C,37985,ALICE A. SPEARMAN,JAMES HARRIS,skipped,3,1
361300,Vote by Mail - 400C,37986,JAMES HARRIS,ALICE A. SPEARMAN,skipped,3,1
