ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
01011_00045_000555,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000392,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01011_00045_000257,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000145,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000062,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000693,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000687,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000561,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000389,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000383,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01011_00045_000236,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000169,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000699,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000579,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000402,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000401,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000187,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000074,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000044,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01011_00045_000711,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000573,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000425,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000330,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000181,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000006,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000610,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000451,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000449,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000347,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000068,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000110,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,Write-in,skipped,skipped,skipped,3,1
01011_00045_000483,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000567,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000013,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000030,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000205,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000473,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01011_00045_000087,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01011_00045_000157,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01011_00045_000109,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000612,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000606,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000459,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000291,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000212,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000129,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000080,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000026,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000630,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000624,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000618,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000495,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000389,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000388,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000285,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000279,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000224,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000115,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000585,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000578,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000576,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000489,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000273,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000230,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000170,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000119,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000038,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000637,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000636,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000471,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000357,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000351,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000297,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000218,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000136,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000092,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000050,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000008,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000648,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000412,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000316,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000245,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000159,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000597,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000593,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000454,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000448,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000339,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000202,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000200,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000112,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000068,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000020,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000517,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000395,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000310,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000236,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000558,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000194,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000142,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000056,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000377,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000242,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000086,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000506,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000504,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000370,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000559,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000430,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000424,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000264,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000188,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000074,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000044,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000548,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000546,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000418,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000322,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000107,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000062,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000534,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000527,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000401,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000178,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000176,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000002,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000570,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01010_00455_000438,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000436,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000328,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000250,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000144,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000032,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000014,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000540,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,Write-in,skipped,skipped,3,1
01010_00455_000304,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01010_00455_000334,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000376,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01010_00455_000477,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01010_00455_000148,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
02003_00019_000193,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209010,209010,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
02003_00019_000354,BT9,Election Day,"City of Berkeley, District #2",CITY COUNCILS,209900,209900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01005_00551_000180,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01008_00300_000435,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000323,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01008_00300_000430,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01008_00300_000317,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
01008_00300_000405,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01008_00300_000630,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000363,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000369,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000411,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,skipped,skipped,skipped,skipped,3,1
01008_00300_000454,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000448,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01008_00300_000335,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,JENNY GUARINO,TERRY TAPLIN,skipped,skipped,skipped,3,1
01008_00300_000460,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,JENNY GUARINO,skipped,skipped,skipped,3,1
01008_00300_000393,BT9,Vote by Mail,"City of Berkeley, District #2",CITY COUNCILS,208900,208900,Election Office,TERRY TAPLIN,skipped,skipped,skipped,skipped,3,1
