precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
325110,Vote by Mail - 400C,6743,JUMOKE HINTON HODGE,skipped,skipped,5,1
325110,Vote by Mail - 400C,6744,LUCKY NARAIN,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6745,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6746,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6747,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,5,1
325110,Vote by Mail - 400C,6748,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6749,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,5,1
325110,Vote by Mail - 400C,6750,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6752,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6753,BENJAMIN LANG,JUMOKE HINTON HODGE,LUCKY NARAIN,5,1
325110,Vote by Mail - 400C,6754,LUCKY NARAIN,BENJAMIN LANG,JUMOKE HINTON HODGE,5,1
325110,Vote by Mail - 400C,6755,LUCKY NARAIN,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6756,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6757,LUCKY NARAIN,JUMOKE HINTON HODGE,skipped,5,1
325110,Vote by Mail - 400C,6758,JUMOKE HINTON HODGE,BENJAMIN LANG,LUCKY NARAIN,5,1
325110,Vote by Mail - 400C,6759,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6760,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6761,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,LUCKY NARAIN,5,1
325110,Vote by Mail - 400C,6762,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6764,BENJAMIN LANG,skipped,skipped,5,1
325110,Vote by Mail - 400C,6765,BENJAMIN LANG,LUCKY NARAIN,skipped,5,1
325110,Vote by Mail - 400C,6766,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,5,1
325110,Vote by Mail - 400C,6767,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,BENJAMIN LANG,5,1
325110,Vote by Mail - 400C,6768,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,skipped,5,1
325110,Vote by Mail - 400C,6769,JUMOKE HINTON HODGE,LUCKY NARAIN,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6770,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,5,1
325110,Vote by Mail - 400C,6771,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6772,BENJAMIN LANG,skipped,skipped,5,1
325110,Vote by Mail - 400C,6773,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,5,1
325110,Vote by Mail - 400C,6774,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,skipped,5,1
325110,Vote by Mail - 400C,6775,KHARYSHI ''MS. K'' WIGINTON,JUMOKE HINTON HODGE,BENJAMIN LANG,5,1
325110,Vote by Mail - 400C,6776,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6777,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6778,BENJAMIN LANG,JUMOKE HINTON HODGE,LUCKY NARAIN,5,1
325110,Vote by Mail - 400C,6779,BENJAMIN LANG,JUMOKE HINTON HODGE,KHARYSHI ''MS. K'' WIGINTON,5,1
325110,Vote by Mail - 400C,6781,JUMOKE HINTON HODGE,skipped,skipped,5,1
325110,Vote by Mail - 400C,6782,JUMOKE HINTON HODGE,LUCKY NARAIN,BENJAMIN LANG,5,1
325110,Vote by Mail - 400C,6783,BENJAMIN LANG,JUMOKE HINTON HODGE,skipped,5,1
325110,Vote by Mail - 400C,6785,KHARYSHI ''MS. K'' WIGINTON,BENJAMIN LANG,JUMOKE HINTON HODGE,5,1
325110,Vote by Mail - 400C,6786,JUMOKE HINTON HODGE,BENJAMIN LANG,KHARYSHI ''MS. K'' WIGINTON,5,1
