precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
323000,Vote by Mail - 400C,31861,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31862,NYEISHA DEWITT,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31863,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31864,NYEISHA DEWITT,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31865,"LARRY LIONEL YOUNG, JR.",SEAN SULLIVAN,DERRICK MUHAMMAD,7,1
323000,Vote by Mail - 400C,31866,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",ALEX MILLER-COLE,7,1
323000,Vote by Mail - 400C,31867,NYEISHA DEWITT,DERRICK MUHAMMAD,ALEX MILLER-COLE,7,1
323000,Vote by Mail - 400C,31869,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,NYEISHA DEWITT,7,1
323000,Vote by Mail - 400C,31871,"LARRY LIONEL YOUNG, JR.",NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31872,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
323000,Vote by Mail - 400C,31873,ALEX MILLER-COLE,NYEISHA DEWITT,SEAN SULLIVAN,7,1
323000,Vote by Mail - 400C,31874,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD,7,1
323000,Vote by Mail - 400C,31875,SEAN SULLIVAN,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31877,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,7,1
323000,Vote by Mail - 400C,31878,DERRICK MUHAMMAD,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31879,NYEISHA DEWITT,skipped,skipped,7,1
323000,Vote by Mail - 400C,31880,NYEISHA DEWITT,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31881,SEAN SULLIVAN,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31882,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
323000,Vote by Mail - 400C,31883,DERRICK MUHAMMAD,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31884,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD,ALEX MILLER-COLE,7,1
323000,Vote by Mail - 400C,31885,DERRICK MUHAMMAD,SEAN SULLIVAN,skipped,7,1
323000,Vote by Mail - 400C,31887,SEAN SULLIVAN,ALEX MILLER-COLE,DERRICK MUHAMMAD,7,1
323000,Vote by Mail - 400C,31889,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,7,1
323000,Vote by Mail - 400C,31890,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31891,SEAN SULLIVAN,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31892,ALEX MILLER-COLE,NYEISHA DEWITT,"LARRY LIONEL YOUNG, JR.",7,1
323000,Vote by Mail - 400C,31893,SEAN SULLIVAN,skipped,skipped,7,1
323000,Vote by Mail - 400C,31894,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31895,LYNETTE GIBSON-MCELHANEY,NYEISHA DEWITT,ALEX MILLER-COLE,7,1
323000,Vote by Mail - 400C,31896,NYEISHA DEWITT,skipped,skipped,7,1
323000,Vote by Mail - 400C,31898,SEAN SULLIVAN,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,7,1
323000,Vote by Mail - 400C,31899,SEAN SULLIVAN,ALEX MILLER-COLE,NYEISHA DEWITT,7,1
323000,Vote by Mail - 400C,31900,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
323000,Vote by Mail - 400C,31901,SEAN SULLIVAN,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31902,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31903,ALEX MILLER-COLE,NYEISHA DEWITT,skipped,7,1
325100,Vote by Mail - 400C,31904,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31905,DERRICK MUHAMMAD,skipped,skipped,7,1
325100,Vote by Mail - 400C,31906,"LARRY LIONEL YOUNG, JR.",SEAN SULLIVAN,skipped,7,1
325100,Vote by Mail - 400C,31907,DERRICK MUHAMMAD,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31908,SEAN SULLIVAN,skipped,skipped,7,1
325100,Vote by Mail - 400C,31909,LYNETTE GIBSON-MCELHANEY,"LARRY LIONEL YOUNG, JR.",NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31910,SEAN SULLIVAN,skipped,skipped,7,1
325100,Vote by Mail - 400C,31911,SEAN SULLIVAN,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31912,DERRICK MUHAMMAD,NYEISHA DEWITT,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31913,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,7,1
325100,Vote by Mail - 400C,31915,NYEISHA DEWITT,SEAN SULLIVAN,DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31916,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
325100,Vote by Mail - 400C,31917,NYEISHA DEWITT,skipped,skipped,7,1
325100,Vote by Mail - 400C,31918,SEAN SULLIVAN,skipped,skipped,7,1
325100,Vote by Mail - 400C,31919,DERRICK MUHAMMAD,skipped,skipped,7,1
325100,Vote by Mail - 400C,31920,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31921,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31922,"LARRY LIONEL YOUNG, JR.",skipped,skipped,7,1
325100,Vote by Mail - 400C,31923,DERRICK MUHAMMAD,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31924,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31925,ALEX MILLER-COLE,SEAN SULLIVAN,NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31926,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31927,ALEX MILLER-COLE,skipped,skipped,7,1
325100,Vote by Mail - 400C,31929,SEAN SULLIVAN,NYEISHA DEWITT,DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31930,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31931,SEAN SULLIVAN,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31933,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
325100,Vote by Mail - 400C,31934,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
325100,Vote by Mail - 400C,31935,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR.",DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31936,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,SEAN SULLIVAN,7,1
325100,Vote by Mail - 400C,31937,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31938,SEAN SULLIVAN,"LARRY LIONEL YOUNG, JR.",LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31939,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,skipped,7,1
325100,Vote by Mail - 400C,31940,SEAN SULLIVAN,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31941,LYNETTE GIBSON-MCELHANEY,NYEISHA DEWITT,skipped,7,1
325100,Vote by Mail - 400C,31942,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31943,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,SEAN SULLIVAN,7,1
325100,Vote by Mail - 400C,31944,DERRICK MUHAMMAD,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31945,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31946,NYEISHA DEWITT,DERRICK MUHAMMAD,skipped,7,1
325100,Vote by Mail - 400C,31947,ALEX MILLER-COLE,SEAN SULLIVAN,skipped,7,1
325100,Vote by Mail - 400C,31948,NYEISHA DEWITT,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31949,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31950,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
325100,Vote by Mail - 400C,31952,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31955,ALEX MILLER-COLE,DERRICK MUHAMMAD,skipped,7,1
325100,Vote by Mail - 400C,31956,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,7,1
325100,Vote by Mail - 400C,31957,NYEISHA DEWITT,DERRICK MUHAMMAD,skipped,7,1
325100,Vote by Mail - 400C,31958,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31959,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31960,DERRICK MUHAMMAD,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31961,ALEX MILLER-COLE,DERRICK MUHAMMAD,skipped,7,1
325100,Vote by Mail - 400C,31962,SEAN SULLIVAN,DERRICK MUHAMMAD,LYNETTE GIBSON-MCELHANEY,7,1
325100,Vote by Mail - 400C,31963,DERRICK MUHAMMAD,"LARRY LIONEL YOUNG, JR.",ALEX MILLER-COLE,7,1
325100,Vote by Mail - 400C,31964,ALEX MILLER-COLE,LYNETTE GIBSON-MCELHANEY,NYEISHA DEWITT,7,1
325100,Vote by Mail - 400C,31965,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,"LARRY LIONEL YOUNG, JR.",7,1
325100,Vote by Mail - 400C,31967,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31968,"LARRY LIONEL YOUNG, JR.",skipped,skipped,7,1
325100,Vote by Mail - 400C,31970,NYEISHA DEWITT,ALEX MILLER-COLE,DERRICK MUHAMMAD,7,1
325100,Vote by Mail - 400C,31971,SEAN SULLIVAN,LYNETTE GIBSON-MCELHANEY,ALEX MILLER-COLE,7,1
325100,Vote by Mail - 400C,31972,SEAN SULLIVAN,ALEX MILLER-COLE,skipped,7,1
325100,Vote by Mail - 400C,31973,LYNETTE GIBSON-MCELHANEY,skipped,skipped,7,1
325100,Vote by Mail - 400C,31974,"LARRY LIONEL YOUNG, JR.",skipped,skipped,7,1
325100,Vote by Mail - 400C,31975,NYEISHA DEWITT,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,7,1
