precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
450610,Vote by Mail - 400C,13724,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450610,Vote by Mail - 400C,13725,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
456200,Vote by Mail - 400C,13726,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
456600,Vote by Mail - 400C,13727,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31883,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31885,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31886,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31887,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31888,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31889,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31890,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31891,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31892,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31894,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31895,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31896,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31897,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31898,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31899,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31900,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31901,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31902,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31903,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31904,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31905,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31906,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31907,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31908,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31909,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31910,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31911,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31912,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31913,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31914,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31915,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31918,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31919,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31920,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31921,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31922,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31923,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31924,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31925,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31926,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31929,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31930,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31931,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31932,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31934,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31935,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31936,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31937,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31939,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31940,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31941,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31943,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31944,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31945,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31946,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31947,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31948,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31949,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31950,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31951,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31952,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31953,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31954,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31955,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31957,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31959,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31960,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31961,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31962,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31963,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31964,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31965,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31966,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31967,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31968,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31969,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31971,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31973,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31974,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31975,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31976,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31977,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31978,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31979,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31980,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31981,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31982,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31983,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31984,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31985,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
450300,Vote by Mail - 400C,31986,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31987,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31988,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31989,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31990,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31991,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,31993,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31994,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31995,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,31996,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31997,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,31998,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,32001,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,32002,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,32003,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,32005,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,32007,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,32008,"DAVID L. ANDERSON, SR.",skipped,skipped,4,1
450300,Vote by Mail - 400C,32009,MICHAEL J. GREGORY,skipped,skipped,4,1
450300,Vote by Mail - 400C,32010,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,32011,MICHAEL J. GREGORY,"DAVID L. ANDERSON, SR.",skipped,4,1
450300,Vote by Mail - 400C,32012,"DAVID L. ANDERSON, SR.",MICHAEL J. GREGORY,skipped,4,1
