precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
245200,Vote by Mail - 400C,27934,JOSEPH TANIOS,JOSEPH E. SIMMONS,skipped,7,1
245200,Vote by Mail - 400C,27935,CHARLIE MICHELSON,NAYELI MAXSON,JOSEPH TANIOS,7,1
245200,Vote by Mail - 400C,27936,SHENG THAO,PAM HARRIS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27937,SHENG THAO,PAM HARRIS,MATT HUMMEL,7,1
245200,Vote by Mail - 400C,27938,NAYELI MAXSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27939,SHENG THAO,PAM HARRIS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27940,CHARLIE MICHELSON,PAM HARRIS,SHENG THAO,7,1
245200,Vote by Mail - 400C,27941,SHENG THAO,PAM HARRIS,skipped,7,1
245200,Vote by Mail - 400C,27942,PAM HARRIS,skipped,skipped,7,1
245200,Vote by Mail - 400C,27943,CHARLIE MICHELSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27944,MATT HUMMEL,skipped,skipped,7,1
245200,Vote by Mail - 400C,27945,CHARLIE MICHELSON,JOSEPH TANIOS,SHENG THAO,7,1
245200,Vote by Mail - 400C,27946,SHENG THAO,NAYELI MAXSON,skipped,7,1
245200,Vote by Mail - 400C,27947,PAM HARRIS,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27948,PAM HARRIS,NAYELI MAXSON,SHENG THAO,7,1
245200,Vote by Mail - 400C,27949,NAYELI MAXSON,MATT HUMMEL,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27950,PAM HARRIS,NAYELI MAXSON,skipped,7,1
245200,Vote by Mail - 400C,27951,PAM HARRIS,NAYELI MAXSON,skipped,7,1
245200,Vote by Mail - 400C,27952,SHENG THAO,PAM HARRIS,skipped,7,1
245200,Vote by Mail - 400C,27953,PAM HARRIS,CHARLIE MICHELSON,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27957,NAYELI MAXSON,PAM HARRIS,SHENG THAO,7,1
245200,Vote by Mail - 400C,27958,SHENG THAO,NAYELI MAXSON,CHARLIE MICHELSON,7,1
245200,Vote by Mail - 400C,27959,CHARLIE MICHELSON,JOSEPH E. SIMMONS,MATT HUMMEL,7,1
245200,Vote by Mail - 400C,27960,NAYELI MAXSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27961,MATT HUMMEL,NAYELI MAXSON,CHARLIE MICHELSON,7,1
245200,Vote by Mail - 400C,27962,CHARLIE MICHELSON,JOSEPH TANIOS,skipped,7,1
245200,Vote by Mail - 400C,27963,CHARLIE MICHELSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27964,CHARLIE MICHELSON,PAM HARRIS,skipped,7,1
245200,Vote by Mail - 400C,27965,JOSEPH TANIOS,CHARLIE MICHELSON,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27966,NAYELI MAXSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27967,SHENG THAO,NAYELI MAXSON,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27968,CHARLIE MICHELSON,NAYELI MAXSON,SHENG THAO,7,1
245200,Vote by Mail - 400C,27969,SHENG THAO,skipped,skipped,7,1
245200,Vote by Mail - 400C,27970,CHARLIE MICHELSON,PAM HARRIS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27971,SHENG THAO,skipped,skipped,7,1
245200,Vote by Mail - 400C,27972,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27973,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27974,JOSEPH TANIOS,JOSEPH E. SIMMONS,skipped,7,1
245200,Vote by Mail - 400C,27975,SHENG THAO,MATT HUMMEL,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27976,CHARLIE MICHELSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27977,CHARLIE MICHELSON,MATT HUMMEL,JOSEPH TANIOS,7,1
245200,Vote by Mail - 400C,27978,NAYELI MAXSON,SHENG THAO,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27979,CHARLIE MICHELSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,27980,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27981,CHARLIE MICHELSON,SHENG THAO,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27982,MATT HUMMEL,skipped,skipped,7,1
245200,Vote by Mail - 400C,27983,SHENG THAO,skipped,skipped,7,1
245200,Vote by Mail - 400C,27984,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27985,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27986,SHENG THAO,PAM HARRIS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27987,PAM HARRIS,JOSEPH TANIOS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,27988,NAYELI MAXSON,SHENG THAO,skipped,7,1
245200,Vote by Mail - 400C,27989,CHARLIE MICHELSON,SHENG THAO,skipped,7,1
245200,Vote by Mail - 400C,27990,SHENG THAO,NAYELI MAXSON,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27993,SHENG THAO,NAYELI MAXSON,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27994,SHENG THAO,NAYELI MAXSON,PAM HARRIS,7,1
245200,Vote by Mail - 400C,27995,CHARLIE MICHELSON,MATT HUMMEL,skipped,7,1
245200,Vote by Mail - 400C,27998,PAM HARRIS,NAYELI MAXSON,SHENG THAO,7,1
245200,Vote by Mail - 400C,27999,SHENG THAO,NAYELI MAXSON,skipped,7,1
245200,Vote by Mail - 400C,28000,NAYELI MAXSON,PAM HARRIS,SHENG THAO,7,1
245200,Vote by Mail - 400C,28001,MATT HUMMEL,skipped,skipped,7,1
245200,Vote by Mail - 400C,28003,CHARLIE MICHELSON,NAYELI MAXSON,SHENG THAO,7,1
245200,Vote by Mail - 400C,28004,CHARLIE MICHELSON,NAYELI MAXSON,PAM HARRIS,7,1
245200,Vote by Mail - 400C,28005,CHARLIE MICHELSON,PAM HARRIS,skipped,7,1
245200,Vote by Mail - 400C,28006,CHARLIE MICHELSON,MATT HUMMEL,skipped,7,1
245200,Vote by Mail - 400C,28007,SHENG THAO,skipped,skipped,7,1
245200,Vote by Mail - 400C,28008,NAYELI MAXSON,MATT HUMMEL,PAM HARRIS,7,1
245200,Vote by Mail - 400C,28009,CHARLIE MICHELSON,NAYELI MAXSON,JOSEPH TANIOS,7,1
245200,Vote by Mail - 400C,28010,NAYELI MAXSON,MATT HUMMEL,CHARLIE MICHELSON,7,1
245200,Vote by Mail - 400C,28011,CHARLIE MICHELSON,NAYELI MAXSON,skipped,7,1
245200,Vote by Mail - 400C,28012,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,28013,SHENG THAO,JOSEPH E. SIMMONS,PAM HARRIS,7,1
245200,Vote by Mail - 400C,28015,NAYELI MAXSON,skipped,skipped,7,1
245200,Vote by Mail - 400C,28016,PAM HARRIS,CHARLIE MICHELSON,SHENG THAO,7,1
245200,Vote by Mail - 400C,28017,CHARLIE MICHELSON,PAM HARRIS,NAYELI MAXSON,7,1
245200,Vote by Mail - 400C,28018,CHARLIE MICHELSON,PAM HARRIS,SHENG THAO,7,1
344500,Vote by Mail - 400C,28601,CHARLIE MICHELSON,SHENG THAO,skipped,7,1
344500,Vote by Mail - 400C,28603,NAYELI MAXSON,PAM HARRIS,skipped,7,1
