precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
213400,Election Day - Insight,75847,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75848,ANNIE CAMPBELL WASHINGTON,skipped,skipped,3,1
213400,Election Day - Insight,75849,ANNIE CAMPBELL WASHINGTON,skipped,skipped,3,1
213400,Election Day - Insight,75850,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,skipped,3,1
213400,Election Day - Insight,75851,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75852,JILL BROADHURST,skipped,skipped,3,1
213400,Election Day - Insight,75853,PAUL LIM,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,3,1
213400,Election Day - Insight,75854,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST,3,1
213400,Election Day - Insight,75855,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75857,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,PAUL LIM,3,1
213400,Election Day - Insight,75858,JILL BROADHURST,skipped,skipped,3,1
213400,Election Day - Insight,75860,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75861,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75862,ANNIE CAMPBELL WASHINGTON,PAUL LIM,skipped,3,1
213400,Election Day - Insight,75863,JILL BROADHURST,skipped,skipped,3,1
213400,Election Day - Insight,75864,JILL BROADHURST,PAUL LIM,ANNIE CAMPBELL WASHINGTON,3,1
213400,Election Day - Insight,75865,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75866,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75867,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST,3,1
213400,Election Day - Insight,75868,ANNIE CAMPBELL WASHINGTON,PAUL LIM,JILL BROADHURST,3,1
213400,Election Day - Insight,75870,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75871,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75872,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75873,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75874,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75875,JILL BROADHURST,skipped,skipped,3,1
213400,Election Day - Insight,75876,ANNIE CAMPBELL WASHINGTON,skipped,skipped,3,1
213400,Election Day - Insight,75877,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,PAUL LIM,3,1
213400,Election Day - Insight,75878,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,skipped,3,1
213400,Election Day - Insight,75879,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,skipped,3,1
