precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
333210,Vote by Mail - 400C,28212,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28214,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28216,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28217,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28219,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28220,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28222,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28223,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28224,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28225,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28227,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28228,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28231,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28232,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28234,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28237,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28238,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28239,AIMEE ENG,skipped,skipped,1,1
333210,Vote by Mail - 400C,28240,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28243,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28244,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28245,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28248,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28249,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28250,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28251,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28252,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28254,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28255,AIMEE ENG,skipped,skipped,1,1
333400,Vote by Mail - 400C,28256,AIMEE ENG,skipped,skipped,1,1
